Accelerometer X,Accelerometer Y,Accelerometer Z
0.043,0.535,-0.051
-0.078,0.547,-0.164
-0.137,0.934,-0.184
0.281,1.438,0.211
-0.18,2.016,-0.168
-0.609,1.102,-0.277
0.68,1.934,0.004
0.859,1.012,0.047
0.133,0.656,-0.117
0.074,0.906,-0.051
0.535,0.969,0.07
0.523,0.844,0.0
0.352,0.746,-0.012
0.137,0.766,-0.012
0.0,0.883,-0.008
-0.09,0.781,0.008
-0.137,0.766,0.012
-0.031,0.902,0.051
0.145,0.914,0.055
0.207,1.012,-0.035
-0.02,1.047,0.074
-0.242,1.121,0.059
0.203,1.172,-0.016
0.508,1.168,0.016
0.668,1.035,0.414
0.695,1.285,0.109
0.531,1.422,-0.098
0.129,1.305,-0.02
0.039,0.973,-0.004
0.059,0.746,0.07
0.078,0.617,0.055
0.148,0.578,0.031
0.223,0.539,-0.004
0.215,0.547,-0.004
0.066,0.547,-0.063
-0.004,0.637,-0.117
0.043,1.035,-0.09
0.422,1.387,0.293
-0.207,1.434,-0.246
-0.293,1.547,-0.258
0.441,1.961,0.008
0.547,0.805,-0.219
0.121,0.348,-0.023
0.301,0.832,0.121
0.688,1.055,0.117
0.559,1.047,0.063
0.387,0.918,0.059
0.246,0.855,0.105
0.09,0.93,0.141
0.02,0.945,0.121
0.074,0.961,0.145
0.145,0.961,0.184
0.121,1.008,0.164
0.148,0.965,0.184
0.207,0.871,0.289
0.242,0.84,0.445
0.047,0.992,0.25
-0.012,1.176,0.086
0.18,1.109,0.066
0.246,1.113,-0.066
0.32,0.992,-0.16
0.254,0.945,-0.273
0.133,1.0,-0.168
0.063,0.984,-0.148
0.051,0.887,-0.168
0.031,0.789,-0.207
0.055,0.793,-0.141
0.137,0.844,-0.133
0.164,0.91,-0.16
0.145,0.934,-0.074
0.074,0.996,-0.109
0.016,0.969,-0.07
0.086,0.875,-0.059
0.176,1.023,-0.102
0.324,1.563,-0.078
0.031,1.219,-0.086
-0.047,0.707,-0.098
0.102,0.742,-0.035
0.246,1.016,-0.047
0.25,1.059,-0.008
0.23,0.914,0.012
0.191,0.984,-0.027
0.137,1.012,-0.051
0.129,0.898,-0.031
0.164,0.934,-0.023
0.168,1.0,-0.031
0.164,0.988,-0.016
0.137,1.0,-0.023
0.148,0.996,-0.02
0.184,0.949,-0.035
0.18,0.957,-0.031
0.164,0.973,-0.02
0.137,1.0,-0.016
0.141,0.977,-0.016
0.16,0.969,-0.016
0.184,0.977,-0.008
0.18,0.961,-0.008
0.176,0.992,-0.012
0.16,0.973,-0.016
0.156,0.98,-0.031
0.152,0.98,-0.027
0.156,0.996,-0.02
0.137,0.973,-0.035
0.129,0.977,-0.035
0.125,0.961,-0.035
0.129,0.984,-0.027
0.141,0.977,-0.047
0.148,0.984,-0.039
0.16,0.984,-0.039
0.164,0.973,-0.035
0.16,0.984,-0.047
0.152,0.98,-0.035
0.141,0.98,-0.031
0.145,0.98,-0.027
0.145,0.988,-0.031
0.156,0.977,-0.043
0.156,0.98,-0.027
0.16,0.969,-0.035
0.16,0.965,-0.039
0.148,0.988,-0.047
0.164,0.984,-0.055
0.168,0.992,-0.051
0.176,0.965,-0.074
0.176,0.953,-0.07
0.172,0.953,-0.07
0.168,0.965,-0.066
0.137,0.984,-0.066
0.102,0.984,-0.07
0.098,0.988,-0.063
0.113,0.984,-0.055
0.129,0.988,-0.051
0.137,0.992,-0.051
0.137,0.992,-0.047
0.137,0.969,-0.055
0.113,0.98,-0.043
0.113,0.992,-0.043
0.113,0.98,-0.031
0.109,0.988,-0.043
0.117,0.98,-0.043
0.109,0.988,-0.027
0.121,0.988,-0.023
0.113,0.98,-0.039
0.125,0.973,-0.027
0.129,0.984,-0.027
0.133,0.977,-0.02
0.133,0.996,-0.031
0.129,0.984,-0.031
0.125,0.973,-0.023
0.125,0.969,-0.035
0.102,0.996,-0.031
0.094,0.992,-0.043
0.094,0.98,-0.031
0.09,0.996,-0.035
0.098,0.984,-0.027
0.105,0.992,-0.023
0.121,0.992,-0.016
0.133,0.988,-0.027
0.129,0.98,-0.027
0.121,0.977,-0.051
0.117,0.984,-0.039
0.117,0.98,-0.051
0.109,0.988,-0.047
0.121,0.988,-0.043
0.109,0.996,-0.043
0.098,0.984,-0.047
0.094,0.973,-0.059
0.117,0.98,-0.02
0.094,0.977,0.0
0.09,0.965,-0.008
0.094,0.996,0.004
0.109,1.004,0.031
0.117,0.973,0.023
0.117,0.988,0.023
0.094,0.977,0.004
0.051,1.0,-0.004
0.023,1.004,-0.016
0.027,1.004,-0.004
0.066,1.023,0.016
0.086,1.02,0.012
0.098,1.035,0.039
0.105,1.051,0.031
0.129,1.004,0.02
0.125,0.992,-0.008
0.063,1.008,-0.047
0.012,1.063,-0.098
-0.012,1.055,-0.078
0.016,1.012,-0.063
0.047,0.957,-0.059
0.105,0.965,-0.09
0.156,0.984,-0.078
0.121,0.949,-0.066
0.035,0.941,-0.09
-0.008,0.945,-0.082
-0.008,0.902,-0.063
0.004,0.828,-0.043
-0.059,0.895,-0.059
-0.051,0.887,-0.102
-0.066,0.895,-0.105
-0.188,0.98,-0.09
-0.242,1.129,-0.074
-0.309,1.273,-0.066
0.039,1.172,-0.188
1.02,2.07,0.191
0.531,0.77,-0.035
0.066,0.527,-0.215
0.176,0.668,-0.043
0.457,0.992,-0.02
0.414,1.043,-0.098
0.191,0.824,-0.105
0.039,0.867,-0.078
-0.043,0.898,-0.066
0.051,0.781,0.004
0.203,0.832,0.039
0.246,0.91,0.07
0.148,0.906,0.074
0.246,0.898,-0.004
0.352,1.117,0.262
-0.219,1.254,0.188
-0.207,1.219,0.094
0.313,1.391,0.141
0.574,1.184,0.305
0.699,1.039,0.336
0.602,1.063,0.102
0.387,1.156,-0.109
0.125,1.195,0.055
0.066,0.832,0.063
0.035,0.586,0.023
0.059,0.555,-0.016
0.145,0.609,-0.035
0.188,0.66,-0.063
0.121,0.695,-0.086
-0.059,0.613,-0.098
-0.184,0.895,-0.184
-0.012,1.063,0.039
0.168,1.973,0.004
-0.473,1.352,-0.242
0.242,1.746,-0.074
0.5,1.16,-0.012
0.352,0.574,-0.102
0.277,0.941,-0.004
0.488,0.965,0.039
0.355,0.938,-0.023
0.258,0.809,-0.074
0.105,0.754,-0.016
0.035,0.676,0.047
0.066,0.656,0.039
0.098,0.652,0.063
0.141,0.93,0.09
0.164,1.035,0.031
0.336,1.094,0.047
-0.191,1.07,0.23
-0.52,1.105,-0.039
0.309,1.453,-0.004
0.621,1.242,0.172
0.578,1.055,0.453
0.523,1.32,0.094
0.43,1.352,-0.117
0.16,1.199,0.016
0.039,0.785,0.02
-0.004,0.586,0.063
-0.004,0.543,-0.012
0.102,0.535,-0.012
0.145,0.57,-0.027
0.129,0.563,-0.066
-0.039,0.523,-0.137
-0.199,0.789,-0.129
-0.063,1.152,-0.074
0.238,2.367,0.113
-0.637,1.316,-0.23
0.141,1.375,-0.281
0.77,1.305,0.078
0.637,0.766,-0.156
0.227,0.82,-0.105
0.387,0.809,-0.02
0.43,0.836,-0.004
0.305,0.793,-0.035
0.176,0.809,-0.008
0.055,0.781,0.008
-0.012,0.875,0.0
-0.078,0.793,0.035
-0.016,0.895,0.07
0.012,0.949,0.07
0.141,0.965,0.0
-0.09,1.023,0.145
-0.414,1.148,0.078
0.371,1.309,0.109
0.645,1.129,-0.023
0.684,0.969,0.406
0.777,1.363,0.211
0.504,1.348,-0.141
0.07,1.363,-0.031
0.035,0.852,0.031
0.031,0.594,0.047
0.055,0.586,0.027
0.156,0.531,-0.016
0.188,0.645,-0.07
0.152,0.621,-0.07
0.039,0.582,-0.047
-0.223,0.734,-0.211
-0.176,0.898,-0.074
0.121,1.586,0.008
-0.445,1.871,-0.117
-0.02,1.289,-0.32
0.781,1.699,0.09
0.594,0.746,-0.137
0.105,0.773,-0.094
0.227,0.91,0.02
0.484,0.879,0.051
0.465,0.797,-0.02
0.32,0.734,-0.02
0.156,0.73,-0.012
0.02,0.801,-0.004
-0.102,0.801,-0.004
-0.117,0.836,0.02
-0.055,0.93,0.094
0.211,0.934,0.031
0.234,0.984,0.094
-0.348,1.082,0.016
-0.004,1.363,0.07
0.336,1.316,-0.016
0.648,1.074,0.184
0.512,1.145,0.281
0.426,1.313,-0.043
0.289,1.395,-0.094
0.207,1.07,0.008
0.047,0.758,0.059
0.043,0.598,0.055
0.117,0.438,-0.016
0.211,0.504,-0.035
0.152,0.633,-0.07
0.016,0.598,-0.094
-0.184,0.703,-0.184
-0.258,0.996,-0.234
0.203,1.473,0.16
-0.254,1.945,-0.234
-0.199,1.281,-0.305
0.637,1.746,0.066
0.555,0.758,-0.125
0.156,0.66,-0.078
0.203,0.844,0.02
0.395,0.934,0.059
0.363,0.777,-0.043
0.277,0.707,-0.012
0.125,0.719,-0.008
-0.004,0.828,-0.016
-0.129,0.852,0.012
-0.105,0.906,0.035
0.012,0.973,-0.016
0.188,1.051,-0.016
-0.098,0.988,0.152
-0.355,1.004,0.047
0.383,1.242,-0.078
0.594,1.09,0.266
0.574,1.254,0.344
0.602,1.426,0.035
0.402,1.52,-0.031
0.18,1.164,0.016
0.078,0.77,0.055
0.09,0.531,0.039
0.082,0.461,-0.086
0.102,0.512,-0.094
0.078,0.57,-0.031
-0.113,0.574,-0.066
-0.18,0.789,-0.195
0.027,1.105,-0.09
0.352,2.184,0.039
-0.527,1.395,-0.266
0.023,1.137,-0.273
0.645,1.551,0.117
0.625,0.793,-0.027
0.156,0.719,-0.098
0.219,0.859,0.023
0.387,0.875,0.039
0.336,0.82,-0.043
0.238,0.738,-0.016
0.117,0.758,-0.012
-0.035,0.895,0.012
-0.176,0.809,0.016
-0.145,0.914,0.047
-0.004,0.961,0.0
0.094,1.066,-0.02
-0.34,1.039,0.09
0.008,1.23,0.121
0.738,1.203,0.16
0.641,1.102,0.422
0.617,1.27,0.117
0.496,1.383,0.008
0.215,1.332,0.02
0.09,0.961,0.031
0.063,0.539,0.016
0.031,0.469,-0.016
0.055,0.516,-0.047
0.148,0.559,-0.035
0.059,0.531,-0.109
-0.113,0.574,-0.262
-0.066,1.059,-0.258
0.305,1.551,0.141
-0.273,1.988,-0.277
0.16,1.168,-0.34
0.527,1.672,0.203
0.43,0.539,-0.027
0.156,0.641,-0.055
0.227,0.84,0.078
0.395,0.887,0.047
0.352,0.84,-0.063
0.188,0.73,-0.023
0.086,0.785,-0.004
-0.035,0.84,0.035
-0.039,0.754,0.051
0.047,0.961,0.074
0.09,1.027,-0.031
0.129,1.059,-0.063
-0.344,0.953,0.105
-0.082,1.195,0.055
0.645,1.297,0.055
0.648,1.156,0.277
0.57,1.25,0.203
0.527,1.344,0.051
0.199,1.281,-0.016
-0.02,0.988,0.016
0.031,0.578,0.055
0.094,0.449,0.074
0.117,0.406,-0.035
0.113,0.594,-0.047
0.09,0.715,-0.125
-0.145,0.73,-0.125
-0.371,1.043,-0.262
0.156,1.137,0.137
0.211,2.504,-0.195
-0.641,0.859,0.145
0.539,1.031,-0.168
0.883,1.75,0.23
0.355,1.203,-0.027
0.016,0.637,-0.098
0.148,0.426,-0.078
0.234,0.891,-0.035
0.133,0.711,-0.078
0.066,0.676,-0.078
0.133,0.754,-0.012
0.063,0.734,0.0
0.078,0.91,0.051
0.191,0.992,0.094
0.07,1.074,-0.016
-0.383,1.141,0.047
-0.047,1.32,0.012
0.668,1.395,0.273
0.84,1.309,0.672
0.777,1.242,0.086
0.445,1.105,-0.063
0.109,1.27,-0.012
0.039,0.902,0.0
-0.035,0.602,0.008
0.051,0.492,-0.016
0.238,0.551,-0.004
0.277,0.637,0.012
0.121,0.527,-0.066
-0.102,0.672,-0.207
-0.121,1.031,-0.008
0.086,1.766,0.035
-0.34,1.707,-0.066
0.004,0.992,-0.211
0.66,1.555,0.23
0.645,0.922,-0.133
0.141,0.852,-0.094
0.254,0.883,0.09
0.477,0.902,0.043
0.391,0.785,-0.031
0.215,0.637,-0.016
0.094,0.766,0.008
-0.094,0.703,-0.012
-0.152,0.758,0.07
0.039,0.918,0.098
0.289,0.977,0.023
0.313,1.031,0.0
-0.285,1.039,0.004
-0.105,1.293,0.051
0.348,1.395,0.051
0.602,0.973,0.168
0.453,1.094,0.391
0.457,1.391,0.09
0.285,1.559,-0.023
0.23,1.141,0.039
0.031,0.703,0.023
-0.012,0.508,0.039
-0.008,0.414,-0.02
0.09,0.445,-0.047
0.016,0.566,-0.047
-0.172,0.613,-0.113
-0.164,0.926,-0.27
0.273,1.137,0.297
0.059,2.383,-0.195
-0.539,0.789,-0.207
0.637,1.996,0.059
0.789,1.184,-0.074
0.234,0.684,-0.18
0.141,0.707,-0.016
0.52,0.934,0.086
0.449,0.824,-0.031
0.297,0.719,-0.039
0.137,0.711,-0.012
-0.039,0.801,0.0
-0.203,0.758,0.008
-0.16,0.813,0.035
-0.008,0.914,0.02
0.23,0.957,0.0
0.055,1.07,0.086
-0.418,1.148,-0.012
0.469,1.367,-0.043
0.793,1.051,0.184
0.48,1.066,0.313
0.531,1.445,0.055
0.414,1.523,-0.055
0.16,1.211,-0.027
0.0,0.816,0.0
-0.008,0.559,0.035
0.0,0.449,-0.004
0.168,0.441,-0.02
0.246,0.488,-0.023
0.117,0.527,-0.063
-0.086,0.578,-0.156
-0.082,1.051,-0.242
0.199,1.863,0.188
-0.367,1.77,-0.172
0.348,1.801,0.0
0.484,1.316,0.008
0.309,0.473,-0.184
0.203,0.852,-0.008
0.547,0.867,0.039
0.422,0.852,-0.023
0.297,0.645,-0.039
0.148,0.691,0.0
0.051,0.828,-0.008
-0.086,0.848,-0.004
-0.176,0.773,0.027
-0.016,0.844,0.059
0.227,0.961,0.051
0.305,1.004,-0.016
-0.258,1.004,0.105
-0.223,1.18,0.063
0.59,1.422,-0.051
0.797,1.09,0.184
0.613,1.297,0.371
0.574,1.383,-0.086
0.27,1.383,-0.063
0.047,1.039,-0.012
-0.047,0.723,0.055
0.004,0.594,0.051
0.078,0.508,-0.008
0.176,0.516,0.008
0.211,0.527,-0.039
0.113,0.547,-0.09
-0.051,0.52,-0.148
-0.246,0.875,-0.277
0.109,1.371,0.188
-0.063,2.402,-0.383
-0.664,0.965,-0.27
0.84,1.891,-0.031
0.922,1.121,0.211
0.25,0.59,-0.152
0.043,0.789,-0.063
0.41,0.914,0.059
0.441,0.852,-0.012
0.355,0.754,-0.023
0.152,0.668,0.008
0.02,0.793,0.0
-0.105,0.801,0.02
-0.105,0.773,0.039
-0.039,0.922,0.027
0.074,1.0,-0.039
0.031,1.063,0.117
-0.426,1.047,0.066
0.348,1.258,-0.059
0.754,1.148,0.215
0.758,1.332,0.461
0.715,1.523,0.008
0.273,1.531,-0.063
-0.008,1.234,-0.039
-0.105,0.73,0.012
-0.047,0.469,0.094
0.055,0.355,0.016
0.168,0.375,-0.02
0.18,0.453,-0.035
-0.004,0.461,-0.117
-0.199,0.652,-0.25
0.145,1.129,0.074
0.074,2.754,-0.344
-0.711,0.945,-0.176
0.766,2.059,-0.066
0.84,1.203,0.195
0.289,0.676,-0.168
0.086,0.75,-0.039
0.496,0.887,0.078
0.441,0.895,0.012
0.305,0.781,-0.008
0.16,0.68,-0.008
0.004,0.766,0.016
-0.172,0.703,-0.016
-0.102,0.758,0.035
0.098,0.914,0.008
0.098,0.93,0.02
-0.129,1.035,0.031
-0.367,1.105,-0.066
0.469,1.414,0.031
0.855,1.059,0.172
0.613,1.254,0.32
0.551,1.563,0.086
0.316,1.602,-0.063
0.102,1.191,-0.012
-0.035,0.73,0.02
0.035,0.504,0.105
0.086,0.336,0.027
0.164,0.379,-0.02
0.164,0.477,-0.02
-0.012,0.5,-0.082
-0.195,0.727,-0.227
0.063,1.184,-0.023
0.176,2.539,-0.164
-0.629,1.02,-0.133
0.559,2.027,-0.098
0.793,1.035,0.008
0.531,0.813,-0.168
0.344,0.906,-0.016
0.492,0.832,0.035
0.234,0.672,-0.117
-0.035,0.789,-0.066
-0.102,0.637,0.016
-0.172,0.617,0.078
-0.09,0.563,0.066
-0.012,0.855,0.063
0.293,0.996,-0.051
0.453,1.184,-0.043
-0.359,1.207,0.109
-0.23,1.277,0.105
0.508,1.313,-0.008
0.727,1.0,0.207
0.617,1.352,0.27
0.516,1.465,-0.047
0.281,1.391,-0.043
0.121,0.82,0.023
0.02,0.473,0.043
0.012,0.43,-0.055
0.02,0.344,-0.121
-0.078,0.496,-0.016
-0.27,0.602,-0.027
-0.277,0.973,-0.172
0.141,1.07,0.219
0.238,2.305,-0.125
-0.535,0.984,-0.074
0.773,1.98,-0.098
0.852,1.336,-0.035
0.355,0.668,-0.188
0.172,0.754,-0.039
0.465,0.875,0.047
0.359,0.801,-0.047
0.281,0.688,-0.043
0.125,0.625,-0.023
-0.047,0.68,0.02
-0.188,0.73,0.043
0.051,0.926,0.086
0.203,0.977,0.016
-0.047,1.012,0.043
-0.594,1.055,-0.012
0.41,1.426,0.016
0.801,1.105,0.219
0.613,1.363,0.414
0.57,1.469,0.066
0.352,1.563,-0.004
0.199,1.094,-0.004
-0.012,0.723,0.012
-0.059,0.5,0.047
0.004,0.336,-0.004
0.219,0.395,-0.047
0.23,0.512,-0.047
0.039,0.488,-0.195
-0.07,0.879,-0.297
0.203,1.176,0.121
-0.297,2.332,-0.207
0.414,1.48,-0.203
0.758,1.477,0.07
0.387,0.469,-0.191
0.051,0.805,-0.051
0.367,1.043,0.082
0.414,0.816,-0.023
0.34,0.688,-0.055
0.188,0.688,-0.004
0.035,0.824,0.004
-0.156,0.738,0.027
-0.234,0.75,0.02
0.043,0.918,0.047
0.211,0.996,0.066
-0.105,0.988,0.078
-0.516,0.953,0.07
0.383,1.422,-0.066
0.957,1.066,0.238
0.82,1.422,0.414
0.664,1.645,0.0
0.207,1.672,-0.035
0.082,1.094,0.035
0.043,0.613,0.066
0.086,0.41,0.121
0.141,0.309,0.02
0.223,0.391,-0.008
0.184,0.43,-0.051
-0.059,0.59,-0.164
-0.215,0.84,-0.293
0.238,1.07,0.27
-0.035,2.742,-0.379
-0.359,0.969,-0.242
0.582,1.98,0.148
0.609,0.969,-0.129
0.199,0.82,-0.137
0.324,0.82,0.074
0.699,0.961,0.07
0.422,0.914,0.02
0.262,0.68,-0.012
0.207,0.727,-0.016
0.07,0.695,-0.012
-0.105,0.672,-0.031
-0.109,0.762,-0.008
-0.035,0.813,-0.012
0.004,0.934,-0.043
0.039,1.074,-0.094
-0.258,1.016,0.0
0.23,1.238,0.023
0.742,1.207,0.211
0.5,1.262,0.293
0.539,1.426,0.094
0.367,1.469,-0.074
0.094,1.184,-0.008
0.023,0.805,0.055
0.121,0.66,0.086
0.121,0.559,0.086
0.199,0.605,0.027
0.246,0.715,0.004
0.16,0.684,-0.008
0.012,0.559,-0.082
0.016,0.898,-0.258
0.383,1.113,0.168
0.043,1.898,-0.055
-0.512,1.016,-0.172
0.316,1.832,-0.047
0.566,1.082,-0.016
0.25,0.586,-0.07
0.125,0.801,0.043
0.465,0.914,0.066
0.41,0.891,-0.031
0.199,0.762,-0.023
0.09,0.668,0.02
0.0,0.883,0.074
-0.008,0.961,0.098
0.063,0.891,0.152
0.078,0.895,0.117
0.176,1.023,0.121
0.258,1.133,0.16
-0.371,1.121,0.32
-0.441,1.098,0.063
0.484,1.273,-0.074
0.656,0.996,0.02
0.547,1.008,0.262
0.586,1.402,-0.063
0.441,1.641,-0.109
0.305,0.957,0.023
0.086,0.609,0.102
0.063,0.512,0.113
0.117,0.461,0.023
0.145,0.582,0.0
0.078,0.691,-0.078
-0.074,0.727,-0.164
-0.363,0.762,-0.176
0.094,0.871,0.109
-0.012,2.504,-0.18
-0.082,1.273,-0.391
0.762,1.652,-0.148
0.48,0.348,-0.297
0.27,0.871,-0.164
0.305,1.094,-0.082
0.355,0.805,-0.055
0.27,0.633,-0.039
0.23,0.703,0.035
0.102,0.84,0.047
-0.043,0.719,0.047
-0.07,0.793,0.051
0.125,0.938,0.063
0.055,1.07,0.027
-0.23,1.09,0.117
-0.449,1.066,0.055
0.59,1.344,-0.07
0.809,0.957,0.262
0.68,1.363,0.203
0.645,1.574,-0.031
0.27,1.617,-0.023
0.043,0.883,-0.023
-0.117,0.543,0.027
-0.086,0.441,0.043
0.043,0.379,-0.035
0.207,0.461,-0.082
0.059,0.531,-0.172
-0.16,0.711,-0.27
-0.07,1.016,-0.039
0.152,2.262,-0.207
-0.293,1.145,-0.441
0.953,2.172,-0.074
0.387,0.84,-0.266
0.176,0.563,-0.145
0.199,0.863,0.02
0.477,1.051,0.09
0.41,0.828,0.02
0.355,0.672,0.031
0.203,0.703,0.043
0.031,0.832,0.035
-0.137,0.801,0.0
-0.082,0.828,0.012
0.066,0.898,0.012
0.098,1.004,-0.02
-0.152,1.004,0.121
-0.438,1.082,0.051
0.438,1.336,-0.16
0.902,1.18,0.363
0.891,1.5,0.281
0.727,1.383,-0.004
0.219,1.469,-0.027
-0.012,0.926,-0.02
-0.109,0.527,0.047
-0.07,0.422,0.047
0.102,0.301,-0.055
0.227,0.5,-0.043
0.113,0.621,-0.082
-0.121,0.609,-0.176
-0.281,1.0,-0.211
0.242,1.262,0.246
-0.148,2.223,-0.277
0.16,1.336,-0.207
0.66,1.492,-0.023
0.461,0.406,-0.223
0.277,0.926,-0.031
0.438,1.07,0.055
0.438,0.879,-0.016
0.359,0.691,-0.031
0.246,0.691,0.004
0.098,0.793,0.012
0.0,0.813,0.023
-0.129,0.727,0.02
-0.039,0.867,0.016
0.156,0.922,0.063
0.129,1.027,0.031
-0.449,0.992,0.066
0.035,1.332,0.059
0.742,1.289,-0.02
0.801,1.121,0.355
0.668,1.41,0.164
0.516,1.34,-0.043
0.156,1.277,-0.035
-0.102,0.867,-0.035
-0.137,0.605,0.027
-0.035,0.5,0.023
0.129,0.418,-0.043
0.227,0.461,-0.051
0.016,0.453,-0.117
-0.199,0.566,-0.223
0.113,1.082,0.0
0.191,2.461,-0.105
-0.637,1.344,-0.137
0.395,1.434,-0.297
0.73,1.344,0.133
0.348,0.559,-0.199
0.125,0.953,-0.109
0.457,1.043,0.02
0.449,0.898,-0.016
0.301,0.766,-0.035
0.18,0.688,-0.02
0.078,0.699,-0.008
-0.059,0.711,-0.004
-0.141,0.805,0.039
0.031,0.961,0.063
0.234,0.945,0.0
0.055,0.984,0.055
-0.574,1.02,0.031
0.262,1.379,-0.098
0.633,1.129,0.102
0.578,1.223,0.41
0.676,1.484,0.074
0.441,1.496,-0.066
0.129,1.215,-0.051
-0.063,0.754,0.0
-0.078,0.52,0.063
-0.004,0.41,0.02
0.199,0.43,-0.012
0.238,0.539,-0.027
0.027,0.484,-0.141
-0.137,0.688,-0.254
0.184,1.051,0.16
0.023,2.645,-0.297
-0.738,1.063,-0.297
0.797,2.082,0.043
0.77,0.957,0.074
0.242,0.656,-0.16
0.098,0.906,-0.031
0.48,0.965,0.082
0.387,0.762,-0.027
0.25,0.711,-0.031
0.121,0.672,0.012
0.039,0.805,0.047
-0.125,0.758,0.047
-0.082,0.836,0.078
0.098,0.922,-0.008
0.133,1.035,-0.031
-0.176,1.004,0.137
-0.391,1.086,0.008
0.516,1.371,0.016
0.801,0.973,0.203
0.664,1.301,0.371
0.672,1.625,0.094
0.309,1.598,0.07
0.016,1.055,0.012
-0.09,0.645,0.066
-0.031,0.465,0.09
0.074,0.352,-0.012
0.133,0.477,-0.012
0.125,0.512,-0.023
-0.059,0.539,-0.184
-0.203,1.063,-0.285
0.316,1.176,0.242
0.191,2.438,-0.348
0.41,1.633,0.031
0.32,1.223,0.086
0.152,0.32,-0.219
0.086,0.934,-0.02
0.477,1.078,0.055
0.449,0.824,-0.016
0.25,0.684,-0.066
0.145,0.66,-0.023
0.047,0.754,0.02
-0.059,0.738,0.008
-0.09,0.75,0.055
0.113,0.977,0.035
0.16,1.027,-0.012
-0.207,1.039,0.16
-0.469,1.078,0.055
0.648,1.449,-0.117
0.914,1.18,0.371
0.746,1.391,0.199
0.602,1.305,-0.039
0.246,1.406,-0.023
0.039,0.984,0.008
-0.039,0.578,0.066
-0.023,0.461,0.02
0.055,0.375,-0.063
0.156,0.488,-0.047
0.043,0.523,-0.063
-0.152,0.582,-0.188
-0.129,0.996,-0.164
0.344,1.391,0.223
-0.227,1.957,-0.289
0.301,1.285,-0.355
0.73,1.594,0.168
0.496,0.473,-0.176
0.168,0.871,-0.094
0.422,1.031,0.027
0.367,0.891,-0.035
0.164,0.777,-0.074
0.078,0.754,-0.047
0.043,0.754,0.039
-0.012,0.688,0.066
-0.059,0.77,0.063
0.066,0.926,-0.004
0.289,0.934,0.027
0.012,1.004,0.191
-0.535,1.113,-0.02
0.355,1.383,-0.129
0.773,1.078,0.133
0.734,1.297,0.359
0.652,1.539,-0.07
0.332,1.434,-0.086
0.016,1.043,-0.074
-0.047,0.672,-0.023
0.016,0.516,0.07
0.051,0.391,-0.023
0.16,0.449,-0.047
0.184,0.477,-0.063
0.016,0.48,-0.156
-0.215,0.773,-0.199
0.109,1.152,0.109
0.234,2.461,-0.156
-0.82,1.234,-0.242
0.457,1.496,-0.348
0.953,1.332,0.207
0.465,0.582,-0.16
0.16,0.91,-0.082
0.434,0.898,0.008
0.422,0.879,-0.023
0.301,0.734,-0.016
0.129,0.734,0.004
0.082,0.797,0.016
-0.055,0.75,0.02
-0.094,0.738,0.039
-0.004,0.859,-0.031
0.094,0.977,-0.047
-0.105,1.055,0.141
-0.391,1.063,0.004
0.574,1.328,-0.008
0.813,1.117,0.184
0.703,1.41,0.344
0.68,1.43,-0.035
0.383,1.457,-0.063
0.078,1.125,-0.066
0.027,0.715,0.039
0.059,0.582,0.063
0.086,0.488,0.004
0.129,0.496,0.004
0.168,0.496,-0.035
0.109,0.492,-0.121
-0.109,0.57,-0.23
-0.191,0.941,-0.16
0.176,1.457,0.063
-0.234,2.031,-0.32
0.121,1.297,-0.328
0.988,1.734,0.086
0.465,0.539,-0.078
0.043,0.805,-0.109
0.277,1.039,0.0
0.527,0.883,0.066
0.398,0.738,-0.004
0.277,0.688,0.004
0.063,0.75,-0.012
-0.063,0.793,0.004
-0.172,0.793,0.027
-0.133,0.813,0.051
0.008,0.895,0.055
0.309,0.945,0.004
0.043,0.988,0.16
-0.473,1.148,0.051
0.305,1.383,0.109
0.609,1.289,0.012
0.766,1.117,0.492
0.691,1.391,0.055
0.465,1.324,-0.156
0.199,1.309,-0.008
0.055,0.828,0.027
0.012,0.543,0.082
0.063,0.469,0.027
0.164,0.457,-0.016
0.156,0.555,-0.043
0.09,0.566,-0.078
-0.102,0.586,-0.188
-0.27,0.797,-0.203
0.117,1.031,0.063
-0.035,2.434,-0.223
-0.688,0.867,-0.184
1.152,2.426,0.027
0.922,1.16,0.063
0.152,0.594,-0.141
0.094,1.027,0.035
0.605,1.051,0.113
0.5,0.855,0.004
0.359,0.609,-0.004
0.145,0.695,0.008
0.012,0.727,0.012
-0.117,0.73,0.047
-0.063,0.75,0.039
0.043,0.867,0.035
0.117,0.992,-0.047
-0.02,1.063,0.066
-0.422,1.094,0.043
0.305,1.293,0.219
0.664,1.188,0.012
0.691,1.031,0.359
0.723,1.438,0.18
0.402,1.516,-0.063
0.086,1.43,-0.016
-0.016,0.914,-0.008
-0.031,0.602,0.094
0.082,0.535,0.074
0.145,0.477,0.023
0.211,0.473,-0.004
0.211,0.484,-0.043
0.059,0.543,-0.09
-0.184,0.656,-0.172
-0.137,1.109,-0.23
0.246,2.031,0.113
-0.512,1.543,-0.219
0.598,1.781,-0.109
0.688,1.219,0.125
0.297,0.477,-0.199
0.0,0.871,-0.074
0.457,1.016,0.082
0.453,0.844,-0.008
0.359,0.738,-0.047
0.223,0.691,0.0
0.047,0.758,-0.016
-0.086,0.793,-0.023
-0.164,0.781,0.031
-0.098,0.867,0.02
