------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format yyyy-MM-dd at 30 Hz  -----------
Serial Number: MOS2E28230210
Start Time 14:32:00
Start Date 2025-10-09
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:43:59
Download Date 2025-10-09
Current Memory Address: 0
Current Battery Voltage: 0     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.586,1.207,0.102
0.605,1.395,0.094
0.313,1.563,0.02
0.145,1.242,0.414
-0.141,0.879,0.066
-0.008,1.438,0.109
0.176,1.555,0.219
0.113,1.156,0.16
0.121,0.617,0.016
0.063,0.332,-0.047
0.109,0.227,-0.105
0.129,0.277,-0.145
0.082,0.473,-0.074
0.066,0.805,0.047
0.148,1.27,0.145
0.492,1.746,0.195
0.852,1.328,-0.047
-0.023,1.551,0.027
-0.363,1.652,0.547
-0.523,0.867,-0.133
-0.297,0.691,-0.152
0.004,1.07,0.254
0.176,1.16,0.27
0.141,0.773,0.109
-0.023,0.473,0.059
-0.012,0.496,0.094
0.172,0.582,0.199
0.352,0.645,0.027
0.254,0.852,0.047
0.133,1.086,0.023
0.359,1.16,0.172
0.688,1.316,0.172
0.613,1.516,0
0.23,1.316,0.297
-0.148,0.984,0.219
-0.109,1.223,0.063
0.07,1.578,0.191
0.066,1.32,0.188
0.109,0.781,0.055
0.063,0.41,-0.043
0.082,0.215,-0.098
0.121,0.273,-0.117
0.117,0.445,-0.125
0.074,0.664,-0.02
0.168,1,0.066
0.402,1.746,0.105
0.887,1.578,0.02
0.664,1.313,0.055
-0.621,1.621,0.344
-0.66,1.305,0.285
-0.367,0.672,-0.227
-0.012,0.762,0.035
0.234,1.152,0.301
0.273,0.984,0.191
0.137,0.508,0.027
0,0.43,0.055
0.027,0.582,0.188
0.215,0.617,0.109
0.207,0.793,0.074
0.207,0.996,0.035
0.359,1.102,0.141
0.609,1.34,0.188
0.543,1.5,-0.023
0.246,1.438,0.273
-0.168,1.074,0.281
-0.168,1.012,0.043
0.082,1.59,0.148
0.172,1.473,0.242
0.121,0.863,0.082
0.066,0.422,-0.027
0.102,0.207,-0.098
0.145,0.234,-0.113
0.137,0.371,-0.148
0.043,0.641,0.008
0.129,0.98,0.074
0.406,1.645,0.109
0.813,1.527,0.016
0.41,1.48,0.043
-0.461,1.879,0.484
-0.453,1.055,0.109
-0.332,0.605,-0.211
-0.105,0.941,0.148
0.133,1.215,0.297
0.191,0.867,0.145
0.027,0.477,0.063
-0.012,0.469,0.094
0.105,0.559,0.223
0.277,0.598,0.07
0.191,0.797,0.004
0.219,1.012,0.051
0.422,1.098,0.133
0.656,1.367,0.152
0.57,1.543,0.039
0.215,1.477,0.301
-0.223,1.023,0.176
-0.164,1.051,0.004
0.172,1.598,0.16
0.223,1.398,0.242
0.172,0.82,0.086
0.098,0.375,-0.059
0.086,0.172,-0.125
0.098,0.234,-0.129
0.102,0.402,-0.102
0.098,0.664,-0.012
0.184,1.121,0.086
0.375,1.777,0.156
0.848,1.453,0
0.473,1.281,-0.023
-0.457,1.691,0.363
-0.492,1.199,0.207
-0.352,0.77,-0.203
-0.086,0.824,0.059
0.117,1.121,0.273
0.168,0.887,0.152
-0.02,0.516,0.074
-0.055,0.453,0.07
0.078,0.594,0.172
0.305,0.676,0.129
0.371,0.863,0.055
0.281,1.008,0.012
0.383,1.152,0.137
0.617,1.348,0.16
0.551,1.469,-0.066
0.164,1.363,0.281
-0.168,1.012,0.223
-0.059,1.133,0.016
0.113,1.488,0.195
0.133,1.324,0.203
0.129,0.832,0.066
0.047,0.434,-0.051
0.043,0.246,-0.129
0.074,0.27,-0.145
0.074,0.379,-0.145
0.055,0.688,0.09
0.234,1.086,0.105
0.449,1.625,0.137
0.766,1.504,-0.012
0.84,1.125,0.051
-0.359,1.527,0.141
-0.566,1.57,0.508
-0.438,0.828,-0.168
-0.129,0.711,-0.094
0.125,1.027,0.238
0.199,1.051,0.227
0.055,0.691,0.086
-0.078,0.477,0.035
0,0.582,0.156
0.238,0.578,0.188
0.363,0.676,0.043
0.371,0.941,0.023
0.277,1.07,0.004
0.465,1.27,0.152
0.582,1.363,0.066
0.301,1.52,0.012
0.086,1.191,0.336
-0.09,0.836,0.051
0.086,1.344,0.129
0.258,1.512,0.191
0.168,1.156,0.152
0.102,0.578,-0.012
0.023,0.32,-0.09
0.035,0.273,-0.117
0.148,0.406,-0.121
0.156,0.559,-0.059
0.246,0.82,0.008
0.297,1.297,0.023
0.648,1.641,0
0.891,1.129,-0.094
-0.082,1.477,-0.043
-0.5,1.762,0.641
-0.488,0.965,0.027
-0.137,0.668,-0.137
0.082,0.992,0.191
0.199,1.113,0.281
0.176,0.77,0.148
0.012,0.473,0.031
-0.035,0.473,0.074
0.156,0.582,0.137
0.352,0.582,0.098
0.238,0.91,0.051
0.227,1.18,0.148
0.5,1.223,0.219
0.512,1.273,0.055
0.375,1.395,-0.031
0.145,1.297,0.348
-0.285,1.066,0.105
-0.043,1.273,0.008
0.223,1.598,0.168
0.145,1.316,0.238
0.078,0.77,0.055
0.023,0.406,-0.043
0.07,0.254,-0.094
0.129,0.27,-0.121
0.16,0.402,-0.152
0.098,0.648,-0.016
0.195,1.133,0.094
0.438,1.727,0.145
0.773,1.402,-0.066
0.359,1.512,0.004
-0.344,1.793,0.48
-0.516,1.016,0.047
-0.387,0.676,-0.176
-0.121,0.93,0.141
0.16,1.141,0.266
0.207,0.852,0.137
0.016,0.488,0.035
-0.016,0.469,0.066
0.117,0.582,0.148
0.266,0.68,0.043
0.305,0.922,0.074
0.277,1.031,0.047
0.375,1.102,0.109
0.648,1.313,0.137
0.566,1.457,-0.059
0.168,1.395,0.273
-0.184,0.988,0.223
-0.125,1.082,0.004
0.078,1.48,0.145
0.121,1.383,0.184
0.09,0.84,0.055
0.031,0.445,-0.043
0.063,0.289,-0.105
0.125,0.293,-0.121
0.168,0.434,-0.113
0.129,0.68,0.004
0.219,1.051,0.098
0.344,1.602,0.105
0.66,1.457,-0.039
0.531,1.355,0.016
-0.48,1.832,0.363
-0.484,1.246,0.293
-0.352,0.633,-0.234
-0.133,0.777,0.043
0.105,1.141,0.266
0.199,0.961,0.176
0.094,0.582,0.059
0.035,0.469,0.059
0.016,0.543,0.117
0.094,0.672,0.125
0.336,0.816,0.109
0.504,0.949,0.031
0.258,1.07,0.059
0.484,1.258,0.188
0.578,1.387,-0.027
0.219,1.586,0.141
-0.102,1.152,0.336
-0.082,0.875,-0.055
0.141,1.371,0.082
0.207,1.484,0.164
0.125,1.055,0.102
0.047,0.535,-0.035
0,0.316,-0.113
0.031,0.223,-0.141
0.18,0.359,-0.098
0.188,0.559,-0.02
0.258,0.902,0.02
0.277,1.508,0.109
0.75,1.664,0.082
0.668,1.293,-0.004
-0.461,1.73,0.086
-0.434,1.328,0.395
-0.422,0.676,-0.262
-0.145,0.82,-0.039
0.098,1.195,0.258
0.203,1.027,0.211
0.109,0.609,0.059
0.016,0.461,0.055
0.074,0.531,0.121
0.277,0.609,0.145
0.383,0.703,0.078
0.254,0.93,0.039
0.184,1.051,0.109
0.52,1.211,0.18
0.59,1.359,-0.004
0.379,1.516,0.051
0.066,1.25,0.371
-0.207,0.938,0.121
-0.078,1.359,0.09
0.164,1.578,0.172
0.117,1.168,0.184
0.137,0.625,0.012
0.07,0.324,-0.063
0.07,0.254,-0.105
0.125,0.387,-0.129
0.137,0.527,-0.07
0.16,0.797,-0.008
0.188,1.289,0.055
0.57,1.746,0.094
0.895,1.145,-0.113
0.227,1.227,-0.023
-0.648,1.664,0.523
-0.676,1.262,0.262
-0.277,0.707,-0.219
0.07,0.855,0.063
0.223,1.109,0.262
0.188,0.891,0.191
0.012,0.535,0.047
-0.023,0.512,0.059
0.078,0.617,0.156
0.234,0.672,0.125
0.242,0.871,0.07
0.266,1.035,0.039
0.52,1.047,0.117
0.664,1.301,0.117
0.523,1.41,-0.031
0.121,1.426,0.207
-0.09,1.055,0.305
-0.078,0.996,0.047
0.16,1.508,0.156
0.207,1.383,0.188
0.098,0.887,0.102
0.02,0.488,-0.016
-0.004,0.309,-0.113
0.047,0.289,-0.145
0.156,0.449,-0.082
0.148,0.652,0.016
0.211,1.035,0.086
0.301,1.516,0.082
0.605,1.504,-0.047
0.699,1.188,0.094
-0.348,1.766,0.215
-0.395,1.457,0.477
-0.418,0.668,-0.215
-0.297,0.699,-0.027
0.004,1.063,0.27
0.219,1.035,0.207
0.125,0.66,0.066
0.008,0.488,0.027
0.043,0.57,0.098
0.203,0.602,0.141
0.344,0.711,0.063
0.281,0.984,0.043
0.262,1.105,0.078
0.477,1.172,0.133
0.504,1.363,0.004
0.277,1.48,0.023
0.082,1.305,0.348
-0.211,0.914,0.078
-0.039,1.266,0.063
0.18,1.527,0.152
0.191,1.219,0.145
0.109,0.715,0.02
0.031,0.414,-0.051
0.094,0.289,-0.078
0.152,0.344,-0.105
0.094,0.488,-0.074
0.082,0.766,0
0.168,1.156,0.078
0.441,1.633,0.09
0.664,1.293,-0.148
0.141,1.605,-0.012
-0.121,1.563,0.461
-0.383,0.859,-0.086
-0.25,0.793,-0.066
-0.043,1.035,0.188
0.176,1.125,0.234
0.207,0.809,0.113
0.02,0.527,0.047
-0.039,0.551,0.078
0.047,0.688,0.156
0.258,0.699,0.125
0.262,0.84,0.078
0.188,1.051,0.07
0.297,1.016,0.121
0.469,1.152,0.09
0.348,1.344,-0.047
0.258,1.348,0.32
-0.055,1.176,0.258
-0.094,1.223,0.063
0.109,1.633,0.168
0.16,1.422,0.195
0.141,0.891,0.059
0.078,0.492,-0.023
0.07,0.293,-0.086
0.113,0.285,-0.082
0.098,0.383,-0.109
0.023,0.547,-0.055
0.035,0.965,0.031
0.145,1.5,0.113
0.602,1.531,0.113
0.824,1.176,-0.059
-0.059,1.465,0.039
-0.309,1.418,0.426
-0.484,0.934,-0.09
-0.289,0.785,-0.105
-0.016,1.109,0.23
0.215,1.164,0.285
0.164,0.809,0.129
-0.031,0.5,0.043
-0.031,0.527,0.063
0.133,0.621,0.16
0.316,0.691,0.113
0.309,0.887,0.121
0.191,1.066,0.109
0.32,1.086,0.164
0.52,1.227,0.148
0.535,1.207,0.02
0.262,1.234,0.121
0.074,1.082,0.27
-0.113,1.059,0.133
0.008,1.516,0.148
0.121,1.527,0.195
0.098,1.09,0.133
0.141,0.656,0.004
0.129,0.426,-0.051
0.148,0.375,-0.066
0.137,0.395,-0.086
0.066,0.492,-0.066
0.027,0.734,-0.031
0.031,1.242,0.059
0.465,1.668,0.156
0.801,1.227,-0.059
0.313,1.344,-0.035
-0.367,1.492,0.383
-0.523,1.039,0.059
-0.262,0.813,-0.121
0.031,0.977,0.121
0.199,1.172,0.281
0.176,0.914,0.172
-0.004,0.617,0.082
-0.031,0.547,0.047
0.043,0.641,0.145
0.238,0.664,0.145
0.305,0.777,0.113
0.234,1.02,0.09
0.277,1.059,0.152
0.523,1.25,0.145
0.477,1.238,0.016
0.242,1.359,0.105
0.156,1.133,0.293
-0.078,0.902,0.086
0.012,1.309,0.086
0.152,1.563,0.172
0.094,1.27,0.18
0.098,0.762,0.047
0.094,0.461,-0.051
0.125,0.328,-0.07
0.152,0.383,-0.066
0.145,0.473,-0.105
0.043,0.719,-0.031
0.063,1.176,0.051
0.281,1.613,0.098
0.727,1.25,-0.09
0.449,1.363,0
-0.16,1.551,0.387
-0.422,1.008,0.055
-0.289,0.785,-0.117
-0.082,1.004,0.125
0.105,1.246,0.301
0.191,0.934,0.16
0.055,0.633,0.102
0.035,0.551,0.082
0.055,0.621,0.137
0.188,0.707,0.141
0.211,0.762,0.09
0.18,0.984,0.086
0.242,1.023,0.18
0.527,1.156,0.164
0.516,1.191,0.051
0.355,1.301,0.098
0.164,1.137,0.254
-0.16,1.008,0.184
-0.055,1.305,0.086
0.152,1.566,0.141
0.129,1.27,0.156
0.152,0.809,0.039
0.16,0.512,-0.012
0.16,0.414,-0.031
0.125,0.426,-0.047
0.105,0.445,-0.066
-0.008,0.578,-0.027
-0.023,1.004,0.051
0.23,1.551,0.152
0.723,1.367,0.012
0.68,1.281,-0.051
-0.043,1.57,0.215
-0.328,1.125,0.215
-0.391,0.797,-0.129
-0.211,0.902,0.016
0.023,1.23,0.242
0.25,1.098,0.227
0.18,0.801,0.141
0.086,0.574,0.051
0.066,0.629,0.113
0.094,0.676,0.098
0.168,0.711,0.031
0.125,0.742,0.152
0.141,1,0.074
0.375,1.059,0.105
0.582,1.242,0.074
0.457,1.219,0.078
0.051,1.234,0.223
0.035,1.035,0.371
0.012,1.094,0.148
0.203,1.383,0.238
0.25,1.359,0.227
0.242,1.039,0.141
0.207,0.711,0.109
0.129,0.59,0.078
0.137,0.586,0.039
0.164,0.59,0.09
0.102,0.77,0.121
0.055,0.82,0.102
0.027,1.043,0.035
0.117,1.152,0.07
-0.215,1.305,0.184
-0.082,1.586,0.398
-0.008,1.191,0.133
0.211,0.941,-0.008
0.367,1.293,0.332
0.371,1.086,0.285
0.086,0.75,0.172
-0.133,0.57,0.086
-0.105,0.555,0.012
0.145,0.602,0.051
0.301,0.801,0.191
0.266,1.18,0.281
0.234,1.031,0.234
0.215,1.023,0.199
0.23,1.199,0.207
0.43,1.25,0.266
0.375,1.125,0.207
-0.051,1.02,0.352
-0.188,0.961,0.344
-0.141,1.012,0.164
-0.016,1.293,0.188
0.156,1.313,0.203
0.242,1.16,0.121
0.184,0.934,0.141
0.199,0.785,0.125
0.137,0.645,0.18
-0.113,0.586,0.18
-0.316,0.652,0.141
-0.266,0.898,0.031
0.035,1.023,0.027
0.32,1.117,0.074
0.551,1.176,0.059
0.285,1.23,0.113
-0.078,1.484,0.336
-0.203,1.023,0.102
-0.16,0.77,-0.102
-0.063,0.879,0.047
0.125,1.32,0.27
0.406,1.07,0.234
0.262,0.832,0.172
0.043,0.59,0.133
-0.148,0.617,0.125
-0.152,0.699,0.184
-0.004,0.766,0.277
0.082,0.965,0.344
0.223,1.031,0.195
0.449,1.082,0.219
0.313,1.23,0.25
0.242,1.422,0.25
0.227,1.336,0.234
0.102,1.027,0.223
-0.105,0.789,0.078
-0.051,1.176,0.125
0.086,1.641,0.262
-0.039,1.309,0.273
-0.004,0.797,0.039
0.02,0.512,-0.008
0.09,0.438,-0.039
0.066,0.441,-0.004
0.023,0.496,-0.02
-0.051,0.711,-0.02
-0.023,1.066,0.059
0.242,1.238,0.156
0.637,1.25,0.141
0.383,1.352,-0.051
-0.254,1.758,0.523
-0.316,1.063,-0.023
-0.23,0.82,-0.262
0.117,1.125,0.07
0.324,1.355,0.324
0.316,0.977,0.074
0.16,0.605,0.016
0.039,0.512,0.051
0.023,0.641,0.102
0.105,0.695,0.152
0.195,0.773,0.152
0.219,0.988,0.238
0.16,1.047,0.133
0.254,0.965,0.289
0.441,1.109,0.371
0.34,1.27,0.16
0.145,1.285,0.043
0.191,1.133,0.039
0.027,0.914,-0.133
0.098,1.242,-0.133
0.223,1.348,0.055
0.129,0.992,0.008
0.121,0.711,-0.047
0.141,0.555,-0.063
0.203,0.512,-0.02
0.223,0.516,-0.02
0.219,0.531,-0.023
0.242,0.766,-0.004
0.273,1.105,0.098
0.398,1.461,0.281
0.742,1.145,0.129
0.523,1.285,-0.043
-0.27,1.684,0.457
-0.438,1.008,-0.039
-0.262,0.852,-0.211
0.078,1.016,0.055
0.215,1.211,0.258
0.18,0.969,0.156
0.012,0.621,0.063
-0.082,0.477,0.059
-0.051,0.543,0.117
-0.012,0.629,0.148
0.109,0.781,0.168
0.188,1.008,0.105
0.266,1.098,0.137
0.566,1.328,0.176
0.504,1.5,0.117
0.316,1.395,0.309
-0.082,1.078,0.355
-0.227,0.84,0.039
0.07,1.328,0.082
0.234,1.594,0.238
0.086,1.184,0.199
0.074,0.738,0.02
0.098,0.383,-0.063
0.137,0.293,-0.082
0.117,0.359,-0.09
0.035,0.445,-0.047
-0.004,0.719,0.074
0.074,1.16,0.074
0.434,1.59,0.18
0.922,1.352,0.063
0.176,1.563,0.109
-0.309,1.688,0.523
-0.477,0.875,-0.18
-0.34,0.668,-0.258
-0.07,1.02,0.188
0.105,1.234,0.273
0.184,0.855,0.102
0.055,0.414,0.016
-0.008,0.551,0.102
0.035,0.656,0.156
0.141,0.695,0.086
0.199,0.844,0.09
0.223,1.004,0.008
0.426,1.113,0.121
0.648,1.285,0.133
0.465,1.41,-0.051
0.113,1.316,0.246
-0.148,1.023,0.277
-0.055,1.27,0.055
0.188,1.637,0.16
0.211,1.375,0.199
0.172,0.785,0.031
0.129,0.422,-0.02
0.121,0.219,-0.121
0.086,0.258,-0.105
0.047,0.426,-0.094
0.016,0.652,-0.051
0.137,1.09,0.043
0.406,1.727,0.086
0.863,1.297,-0.063
0.496,1.285,-0.047
-0.484,1.875,0.398
-0.496,1.172,0.141
-0.273,0.637,-0.25
-0.043,0.867,0.063
0.105,1.195,0.305
0.133,0.93,0.164
-0.027,0.621,0.098
-0.008,0.555,0.113
0.16,0.582,0.184
0.387,0.652,0.164
0.398,0.77,0.063
0.324,0.938,0.066
0.277,1.027,0.148
0.527,1.273,0.207
0.652,1.234,0.141
0.242,1.336,0.02
0.109,1.117,0.273
-0.055,0.887,0.164
0.063,1.344,0.152
0.211,1.613,0.23
0.207,1.301,0.219
0.234,0.719,0.059
0.18,0.363,-0.027
0.133,0.285,-0.078
0.07,0.371,-0.105
-0.004,0.531,-0.031
0.027,0.789,0.09
0.059,1.211,0.121
0.34,1.512,0.133
0.727,1.125,-0.105
0.422,1.488,0.012
-0.176,1.852,0.566
-0.344,1.02,0.039
-0.305,0.68,-0.207
-0.117,0.852,0.059
0.004,1.148,0.25
0.09,0.914,0.168
-0.016,0.676,0.094
0,0.629,0.105
0.199,0.684,0.188
0.477,0.707,0.184
0.535,0.75,0.078
0.281,0.906,0.117
0.086,0.988,0.168
0.375,1.117,0.234
0.598,1.258,0.102
0.473,1.328,-0.02
0.234,1.188,0.223
-0.102,0.914,0.141
-0.074,1.172,0.063
0.125,1.586,0.129
0.117,1.355,0.164
0.141,0.852,0.059
0.164,0.496,-0.012
0.184,0.375,-0.031
0.18,0.426,-0.039
0.102,0.492,-0.086
0.023,0.637,-0.027
0.078,0.918,0.043
0.145,1.516,0.066
0.617,1.375,-0.055
0.586,1.348,-0.027
-0.109,1.738,0.219
-0.266,1.094,0.195
-0.336,0.703,-0.168
-0.168,0.887,0.051
-0.023,1.191,0.266
0.16,1.016,0.191
0.059,0.75,0.125
-0.012,0.609,0.113
0.074,0.664,0.125
0.238,0.664,0.16
0.359,0.723,0.117
0.32,0.832,0.133
0.223,0.984,0.133
0.316,1.059,0.18
0.57,1.242,0.191
0.563,1.234,0.035
0.203,1.305,0.141
0.07,1.039,0.293
-0.059,0.867,0.082
0.051,1.41,0.121
0.27,1.492,0.172
0.211,1.188,0.18
0.215,0.715,0.07
0.184,0.445,-0.02
0.172,0.359,-0.059
0.145,0.414,-0.105
0.078,0.473,-0.121
0.027,0.734,0.012
0.078,1.266,0.117
0.387,1.613,0.188
0.734,1.133,-0.102
0.324,1.473,0.008
-0.109,1.617,0.445
-0.371,0.938,-0.066
-0.277,0.727,-0.133
-0.16,0.895,0.113
0.031,1.125,0.223
0.125,0.898,0.137
0,0.66,0.09
-0.027,0.633,0.105
0.102,0.684,0.133
0.293,0.719,0.121
0.41,0.801,0.113
0.309,0.988,0.152
0.184,1.023,0.18
0.473,1.113,0.285
0.574,1.207,0.055
0.344,1.324,0.039
0.195,1.246,0.262
-0.137,0.973,0.102
-0.07,1.18,0.047
0.18,1.52,0.113
0.219,1.301,0.176
0.23,0.852,0.09
0.195,0.48,-0.012
0.195,0.332,-0.074
0.164,0.391,-0.059
0.105,0.469,-0.094
0.004,0.633,-0.035
0.012,0.988,0.086
0.156,1.477,0.145
0.629,1.449,0.012
0.852,1.133,-0.109
-0.09,1.547,0.051
-0.418,1.418,0.426
-0.438,0.836,-0.141
-0.238,0.781,-0.086
-0.066,1.031,0.203
0.105,1.074,0.188
0.082,0.805,0.137
-0.016,0.621,0.117
0.047,0.691,0.16
0.25,0.668,0.191
0.457,0.676,0.117
0.383,0.773,0.105
0.176,0.996,0.113
0.289,1.012,0.215
0.602,1.227,0.199
0.625,1.246,0.074
0.301,1.289,0.098
0.109,1.094,0.238
-0.125,0.953,0.113
-0.047,1.352,0.129
0.141,1.613,0.176
0.137,1.254,0.203
0.203,0.746,0.059
0.203,0.391,-0.039
0.211,0.289,-0.094
0.172,0.402,-0.09
0.125,0.508,-0.109
0.039,0.738,-0.008
0.105,1.129,0.094
0.348,1.566,0.129
0.672,1.25,-0.086
0.23,1.527,-0.008
-0.238,1.66,0.457
-0.414,0.902,-0.082
-0.273,0.777,-0.098
-0.07,1.059,0.215
0.125,1.137,0.266
0.152,0.855,0.152
-0.02,0.551,0.066
-0.016,0.586,0.098
0.137,0.68,0.141
0.344,0.699,0.121
0.359,0.813,0.129
0.27,0.949,0.086
0.215,0.945,0.129
0.465,1.211,0.172
0.559,1.32,0.18
0.473,1.395,0.082
0.242,1.191,0.254
-0.121,0.871,0.176
-0.016,1.117,0.066
0.164,1.535,0.184
0.102,1.352,0.23
0.063,0.836,0.121
0.074,0.438,-0.02
0.133,0.328,-0.078
0.148,0.406,-0.074
0.16,0.477,-0.113
0.09,0.719,-0.027
0.113,1.063,0.078
0.281,1.574,0.133
0.711,1.348,-0.035
0.609,1.27,0
-0.266,1.684,0.316
-0.383,1.16,0.199
-0.32,0.742,-0.18
-0.148,0.852,0.047
0.039,1.18,0.313
0.18,0.953,0.191
0.07,0.637,0.109
-0.023,0.559,0.113
0.027,0.629,0.137
0.191,0.664,0.152
0.297,0.793,0.125
0.297,1.008,0.086
0.367,1.035,0.219
0.547,1.141,0.203
0.406,1.242,0.023
0.148,1.32,0.047
0.035,1.188,0.32
-0.164,1.086,0.086
-0.02,1.414,0.059
0.145,1.535,0.16
0.137,1.133,0.141
0.113,0.668,0.02
0.102,0.391,-0.055
0.141,0.316,-0.078
0.145,0.418,-0.094
0.113,0.547,-0.07
0.109,0.77,-0.008
0.215,1.262,0.027
0.488,1.586,0.094
0.785,1.082,-0.105
0.031,1.5,-0.012
-0.348,1.629,0.566
-0.445,0.977,-0.035
-0.164,0.754,-0.156
0.035,0.992,0.184
0.109,1.066,0.27
0.098,0.781,0.133
-0.035,0.598,0.086
0.051,0.613,0.098
0.219,0.598,0.145
0.379,0.711,0.117
0.344,0.918,0.117
0.184,1.051,0.105
0.375,1.098,0.18
0.477,1.242,0.164
0.449,1.262,0
0.234,1.238,0.203
-0.074,1.094,0.293
-0.137,1.074,0.09
0.043,1.496,0.113
0.184,1.387,0.184
0.164,0.953,0.113
0.172,0.566,-0.008
0.156,0.379,-0.063
0.145,0.379,-0.066
0.133,0.465,-0.078
0.059,0.574,-0.086
0.078,0.883,0.012
0.246,1.41,0.125
0.676,1.551,0.156
0.793,1.27,-0.063
-0.121,1.57,0.145
-0.395,1.352,0.379
-0.434,0.785,-0.164
-0.238,0.672,-0.086
-0.051,1.012,0.215
0.148,1.047,0.223
0.113,0.766,0.098
0.031,0.563,0.031
0.109,0.684,0.094
0.277,0.734,0.152
0.359,0.816,0.164
0.32,0.891,0.133
0.113,0.973,0.051
0.328,1.141,0.156
0.43,1.246,0.074
0.289,1.336,-0.039
0.18,1.227,0.266
-0.102,0.941,0.145
0.008,1.227,0.02
0.168,1.555,0.148
0.203,1.355,0.195
0.148,0.844,0.078
0.125,0.484,-0.047
0.137,0.355,-0.109
0.156,0.398,-0.09
0.109,0.48,-0.109
0,0.672,-0.027
0.066,0.992,0.059
0.262,1.582,0.086
0.75,1.402,-0.039
0.617,1.371,-0.02
-0.309,1.801,0.371
-0.402,1.074,0.133
-0.301,0.629,-0.211
-0.125,0.746,0.012
0.043,1.098,0.234
0.129,0.953,0.164
0.016,0.676,0.086
-0.043,0.656,0.125
0.09,0.715,0.18
0.301,0.707,0.145
0.348,0.789,0.082
0.242,0.992,0.086
0.242,1.016,0.094
0.516,1.188,0.16
0.602,1.227,0.102
0.313,1.297,0.031
0.168,1.082,0.254
-0.039,0.922,0.172
0.047,1.332,0.137
0.145,1.574,0.203
0.156,1.254,0.16
0.234,0.723,0.051
0.184,0.43,-0.035
0.172,0.359,-0.066
0.133,0.438,-0.063
0.07,0.539,-0.066
0.016,0.754,-0.008
0.051,1.191,0.066
0.395,1.578,0.094
0.793,1.191,-0.125
0.359,1.422,-0.039
-0.309,1.59,0.363
-0.414,0.934,-0.008
-0.238,0.73,-0.09
-0.055,0.949,0.145
0.164,1.105,0.234
0.18,0.871,0.137
0.055,0.645,0.113
0.043,0.645,0.121
0.172,0.641,0.152
0.32,0.695,0.094
0.313,0.84,0.059
0.277,0.996,0.109
0.277,1.047,0.125
0.504,1.234,0.191
0.559,1.23,0.09
0.258,1.324,0.141
0.082,1.117,0.32
-0.023,0.906,0.125
0.078,1.242,0.102
0.168,1.496,0.211
0.164,1.242,0.238
0.215,0.75,0.078
0.145,0.422,-0.051
0.125,0.316,-0.102
0.133,0.438,-0.102
0.086,0.586,-0.035
0.047,0.855,0.043
0.133,1.219,0.086
0.359,1.441,0.082
0.684,1.086,-0.109
0.301,1.469,0.039
-0.18,1.699,0.523
-0.305,0.98,-0.008
-0.168,0.711,-0.137
0.016,0.871,0.078
0.129,1.105,0.219
0.152,0.918,0.152
0.023,0.66,0.086
0.063,0.621,0.094
0.215,0.633,0.121
0.336,0.66,0.113
0.328,0.789,0.156
0.199,1.039,0.125
0.223,1.043,0.164
0.414,1.242,0.133
0.367,1.238,0.055
0.102,1.367,0.18
0.039,1.133,0.359
-0.023,0.848,0.078
0.121,1.293,0.086
0.367,1.523,0.172
0.289,1.219,0.199
0.305,0.762,0.066
0.199,0.426,-0.035
0.164,0.32,-0.063
0.129,0.375,-0.066
0.086,0.516,-0.043
0.07,0.699,-0.02
0.066,1.152,0.105
0.375,1.598,0.145
0.801,1.277,-0.055
0.68,1.328,-0.059
-0.238,1.656,0.301
-0.418,1.086,0.184
-0.32,0.707,-0.164
-0.102,0.738,-0.027
0.109,1.094,0.219
0.219,0.941,0.16
0.055,0.703,0.082
-0.008,0.629,0.09
0.129,0.648,0.094
0.301,0.73,0.117
0.371,0.852,0.164
0.277,0.965,0.129
0.137,0.996,0.121
0.402,1.152,0.16
0.484,1.25,0.113
0.328,1.371,0.102
0.211,1.133,0.234
-0.043,0.871,0.129
0.047,1.219,0.102
0.203,1.59,0.184
0.141,1.352,0.242
0.188,0.762,0.066
0.164,0.391,-0.055
0.176,0.285,-0.098
0.129,0.379,-0.105
0.074,0.539,-0.066
0.059,0.762,-0.016
0.133,1.215,0.078
0.449,1.57,0.105
0.75,1.262,-0.125
0.262,1.508,-0.008
-0.336,1.605,0.438
-0.387,0.871,-0.051
-0.246,0.711,-0.129
-0.07,0.926,0.121
0.129,1.125,0.262
0.156,0.879,0.145
0.008,0.598,0.09
0.016,0.605,0.125
0.195,0.641,0.156
0.34,0.715,0.063
0.352,0.945,0.148
0.332,1.047,0.125
0.387,1.043,0.156
0.523,1.207,0.16
0.449,1.25,-0.008
0.09,1.242,0.219
0.016,1.027,0.191
-0.008,1.098,0.063
0.055,1.59,0.199
0.141,1.414,0.215
0.152,0.906,0.09
0.168,0.516,-0.027
0.16,0.34,-0.074
0.148,0.41,-0.074
0.098,0.531,-0.078
0.039,0.684,-0.023
0.063,1,0.008
0.16,1.441,0.047
0.57,1.355,-0.043
0.719,1.141,-0.004
-0.176,1.547,0.105
-0.352,1.359,0.391
-0.379,0.859,-0.082
-0.109,0.762,-0.035
0.082,1.074,0.246
0.172,0.977,0.227
0.047,0.754,0.133
-0.051,0.605,0.113
0.055,0.633,0.121
0.227,0.668,0.109
