Accelerometer X,Accelerometer Y,Accelerometer Z
-0.125,0.48,0.012
-0.016,0.664,0.184
0.254,0.75,0.16
0.266,0.867,-0.047
0.078,0.938,-0.07
0.027,1.035,-0.094
0.23,1.285,-0.027
0.313,1.5,0.074
0.148,1.566,-0.121
-0.102,1.27,0.105
-0.48,0.813,0.188
-0.238,1.129,-0.078
0.043,1.59,0.027
-0.008,1.219,0.023
-0.082,0.777,0.035
-0.098,0.52,-0.09
0.016,0.426,-0.141
0.059,0.395,-0.137
0.055,0.469,-0.184
-0.004,0.609,-0.129
-0.016,0.98,-0.121
-0.012,1.52,-0.141
0.387,1.645,-0.188
0.637,1.164,-0.273
-0.246,1.391,-0.367
-0.875,1.379,0.418
-0.738,0.895,-0.121
-0.266,0.699,-0.223
0.027,1.129,0.105
-0.012,1.113,0.113
-0.121,0.758,-0.004
-0.125,0.457,-0.012
-0.121,0.504,0.059
-0.012,0.652,0.152
0.137,0.781,0.086
0.125,0.98,-0.016
0.027,1.102,-0.133
0.23,1.066,-0.059
0.207,1.414,-0.039
0.176,1.648,-0.188
0.027,1.551,0.281
-0.52,0.859,0.18
-0.301,0.961,-0.176
0.094,1.563,-0.086
-0.109,1.371,0.09
-0.223,0.918,0.063
-0.172,0.484,-0.094
0,0.297,-0.145
0.113,0.297,-0.18
0.121,0.375,-0.207
0.02,0.555,-0.137
-0.059,0.898,-0.16
-0.07,1.523,-0.098
0.32,1.754,-0.082
0.5,1.344,-0.348
-0.176,1.586,-0.336
-0.613,1.336,0.336
-0.609,0.801,-0.352
-0.359,0.641,-0.176
-0.254,1.07,0.09
-0.152,1.066,0.055
-0.094,0.738,-0.023
-0.098,0.461,-0.031
-0.121,0.578,0.07
0.078,0.73,0.168
0.223,0.844,0.07
0.137,0.961,0
-0.027,0.973,-0.121
0.199,1.012,-0.098
0.367,1.457,-0.066
0.293,1.559,-0.117
0.125,1.602,-0.059
-0.453,0.961,0.242
-0.445,0.809,-0.039
-0.094,1.484,-0.016
-0.063,1.461,0.035
-0.195,0.883,-0.004
-0.133,0.605,-0.047
0.02,0.367,-0.164
0.117,0.316,-0.184
0.074,0.398,-0.23
0.004,0.617,-0.141
-0.043,0.906,-0.117
-0.027,1.5,-0.125
0.277,1.672,-0.18
0.469,1.301,-0.254
-0.445,1.641,-0.254
-0.77,1.223,0.395
-0.586,0.633,-0.473
-0.258,0.754,-0.18
-0.148,1.148,0.164
-0.129,1.055,0.102
-0.137,0.66,-0.004
-0.195,0.441,-0.02
-0.133,0.555,0.098
0.07,0.746,0.191
0.195,0.906,0.039
0.113,1.035,-0.066
0.098,0.988,-0.086
0.406,1.262,-0.051
0.293,1.508,-0.094
0.09,1.547,-0.281
-0.188,1.207,0.242
-0.516,0.809,0.031
-0.281,1.398,-0.078
-0.047,1.559,0.043
-0.184,1.008,0.016
-0.125,0.637,-0.031
-0.039,0.34,-0.121
0.078,0.258,-0.18
0.086,0.359,-0.195
0.035,0.555,-0.102
-0.016,0.789,-0.191
-0.031,1.402,-0.047
0.297,1.777,-0.059
0.41,1.488,-0.27
-0.273,1.688,-0.332
-0.547,1.234,0.27
-0.539,0.742,-0.508
-0.34,0.672,-0.188
-0.371,1.18,0.184
-0.168,1.055,0.078
-0.07,0.645,-0.023
-0.09,0.441,0.004
-0.043,0.551,0.141
0.176,0.691,0.129
0.16,0.836,-0.012
0.012,0.93,-0.023
-0.035,0.992,-0.152
0.133,1.164,-0.039
0.383,1.445,0.047
0.43,1.492,-0.023
0.141,1.398,-0.27
-0.457,0.996,0.254
-0.438,0.871,-0.016
-0.078,1.598,0.02
-0.02,1.551,0.039
-0.117,0.867,0.008
-0.082,0.523,-0.102
0.023,0.32,-0.148
0.063,0.289,-0.18
0,0.348,-0.223
-0.109,0.551,-0.164
-0.086,0.898,-0.098
-0.078,1.543,-0.066
0.316,1.742,-0.168
0.59,1.344,-0.254
-0.188,1.574,-0.352
-0.738,1.316,0.363
-0.656,0.734,-0.363
-0.359,0.676,-0.238
-0.18,1.121,0.145
-0.102,1.141,0.055
0.008,0.711,-0.063
-0.008,0.43,-0.07
-0.094,0.566,0.133
0,0.648,0.18
0.063,0.734,0.043
0.008,0.953,-0.129
0.102,1.074,-0.152
0.301,1.316,-0.16
0.328,1.5,-0.047
0.152,1.629,-0.164
-0.172,1.324,0.219
-0.453,0.648,0.016
-0.18,1.219,-0.094
0.039,1.707,0.109
-0.117,1.176,0.063
-0.156,0.734,0.012
-0.086,0.414,-0.113
0.098,0.301,-0.164
0.148,0.324,-0.234
0.168,0.434,-0.258
0.074,0.699,-0.109
-0.113,1.301,0.016
0.082,1.754,0.035
0.43,1.379,-0.262
0.621,1.031,-0.352
-0.344,1.379,-0.223
-1.031,1.445,0.512
-0.711,0.75,-0.449
-0.125,0.754,-0.273
0.074,1.078,0.145
-0.023,0.957,0.078
-0.098,0.629,-0.043
-0.117,0.512,-0.016
-0.055,0.672,0.133
0.191,0.801,0.172
0.234,0.859,0.02
0.063,0.938,-0.074
0.152,1,-0.117
0.453,1.352,-0.109
0.434,1.488,-0.094
0.059,1.551,-0.059
-0.441,1.168,0.23
-0.441,1.008,0.273
-0.191,1.215,-0.07
-0.121,1.484,-0.059
-0.148,1.023,-0.031
-0.066,0.738,-0.016
0.004,0.449,-0.148
0.078,0.285,-0.207
0.184,0.223,-0.242
0.234,0.426,-0.051
0.082,0.914,-0.098
-0.133,1.59,-0.008
-0.109,1.898,0.008
0.398,1.254,-0.309
-0.066,1.34,-0.32
-0.598,1.418,0.188
-0.621,0.973,-0.098
-0.348,0.609,-0.355
-0.137,1.016,0.082
-0.027,1.164,0.148
-0.023,0.711,0.027
-0.082,0.363,-0.02
-0.129,0.426,0.008
-0.047,0.57,0.109
-0.004,0.824,0.082
-0.105,1.063,-0.004
0.023,1.141,0.004
0.297,1.352,0.102
0.41,1.598,0.137
0.293,1.582,-0.289
-0.004,1.219,-0.082
-0.461,0.941,-0.051
-0.301,1.246,-0.145
-0.063,1.547,-0.051
-0.133,1.02,-0.078
-0.109,0.645,-0.031
-0.047,0.355,-0.086
0.09,0.242,-0.16
0.105,0.32,-0.164
0.129,0.539,-0.137
0.055,0.836,-0.203
-0.027,1.191,-0.102
0.137,1.484,-0.117
0.551,1.359,-0.277
-0.039,1.645,-0.582
-0.633,1.555,0.305
-0.711,1.086,-0.176
-0.367,0.762,-0.375
-0.227,1.047,0.051
-0.148,1.172,0.074
-0.148,0.773,-0.016
-0.176,0.391,-0.016
-0.195,0.41,0.031
-0.035,0.602,0.156
0.203,0.813,0.098
0.262,0.93,0.031
0.035,1.094,-0.141
0.219,1.109,-0.078
0.309,1.371,-0.063
0.074,1.426,-0.145
-0.004,1.5,-0.191
-0.379,1.195,0.27
-0.473,0.996,-0.18
-0.145,1.527,-0.031
-0.016,1.328,-0.031
-0.031,0.906,0.012
-0.012,0.574,-0.066
0.035,0.301,-0.141
0.09,0.27,-0.191
0.039,0.352,-0.238
-0.063,0.563,-0.117
-0.086,0.918,-0.078
-0.047,1.539,-0.031
0.406,1.637,-0.133
0.691,1.273,-0.332
-0.211,1.605,-0.348
-0.688,1.359,0.406
-0.695,0.809,-0.391
-0.363,0.617,-0.379
-0.16,1.035,0.086
-0.129,1.152,0.102
-0.141,0.699,-0.047
-0.152,0.418,-0.023
-0.094,0.527,0.113
0.148,0.738,0.242
0.258,0.883,0.082
0.141,1.012,-0.07
0.086,0.969,-0.066
0.363,1.199,-0.039
0.293,1.488,0
0.156,1.492,-0.23
-0.121,1.262,0.176
-0.469,0.809,-0.031
-0.277,1.184,-0.129
0.09,1.742,0.066
-0.031,1.191,-0.023
-0.07,0.777,-0.02
0,0.434,-0.113
0.125,0.32,-0.148
0.125,0.336,-0.152
0.074,0.484,-0.176
-0.02,0.652,-0.117
-0.086,1.145,-0.086
-0.031,1.594,-0.105
0.457,1.484,-0.281
0.5,1.336,-0.363
-0.336,1.508,-0.102
-0.637,1.199,0.223
-0.484,0.688,-0.34
-0.188,0.887,-0.07
-0.102,1.238,0.113
-0.016,1.016,0.07
-0.043,0.602,0
-0.078,0.441,0.039
-0.082,0.547,0.098
0.055,0.691,0.156
0.07,0.863,0.027
-0.023,1.059,-0.027
0.277,1.086,0.066
0.465,1.41,0.023
0.344,1.5,0.031
0.238,1.477,-0.211
-0.113,1.074,0.09
-0.477,0.871,0.023
-0.32,1.199,-0.105
-0.066,1.648,-0.027
-0.133,1.172,-0.023
-0.059,0.738,-0.039
0.004,0.441,-0.109
0.094,0.301,-0.156
0.055,0.305,-0.184
-0.008,0.457,-0.078
-0.039,0.598,-0.191
-0.035,1.074,-0.133
0.133,1.695,-0.094
0.594,1.547,-0.23
0.5,1.297,-0.32
-0.348,1.609,-0.066
-0.664,1.203,0.254
-0.559,0.645,-0.512
-0.203,0.785,-0.156
-0.125,1.188,0.18
-0.102,1.051,0.082
-0.105,0.594,-0.039
-0.125,0.465,0.023
-0.004,0.539,0.164
0.164,0.715,0.172
0.148,0.848,0.023
0,1.09,-0.105
0.207,1.078,-0.02
0.438,1.406,0.023
0.43,1.402,0.027
0.035,1.418,-0.141
-0.199,1.098,0.109
-0.465,0.859,0.016
-0.266,1.469,0.012
-0.09,1.605,0.027
-0.113,1.012,-0.027
-0.023,0.688,-0.016
0.031,0.387,-0.102
0.117,0.285,-0.137
0.09,0.336,-0.172
0.035,0.535,-0.059
0.012,0.734,-0.191
-0.039,1.391,-0.066
0.266,1.746,-0.063
0.637,1.297,-0.297
0,1.477,-0.445
-0.598,1.547,0.371
-0.754,1.137,-0.18
-0.316,0.551,-0.43
-0.156,0.879,0.023
-0.164,1.102,0.121
-0.141,0.746,0.027
-0.133,0.465,0.02
-0.133,0.531,0.098
0.094,0.66,0.203
0.254,0.828,0.094
0.16,0.996,-0.074
0.074,1.039,-0.102
0.34,1.23,-0.039
0.309,1.543,0.09
0.316,1.449,-0.047
-0.074,1.273,-0.168
-0.379,0.891,0.195
-0.281,1.02,-0.07
-0.098,1.637,0.023
-0.105,1.32,-0.039
-0.063,0.77,-0.035
0.035,0.492,-0.109
0.086,0.309,-0.164
0.09,0.344,-0.164
0.016,0.457,-0.133
-0.031,0.625,-0.219
-0.063,1.109,-0.102
0.07,1.648,-0.07
0.563,1.512,-0.23
0.504,1.242,-0.383
-0.402,1.633,-0.063
-0.676,1.355,0.387
-0.582,0.629,-0.539
-0.285,0.676,-0.219
-0.199,1.117,0.105
-0.148,1.004,0.07
-0.129,0.676,0.027
-0.152,0.535,0.027
-0.02,0.617,0.156
0.285,0.711,0.23
0.293,0.805,-0.004
0.063,0.93,-0.109
0.102,0.992,-0.027
0.316,1.332,0.055
0.336,1.527,0.121
0.418,1.52,-0.09
0.121,1.277,-0.016
-0.414,0.777,-0.051
-0.391,0.969,-0.105
-0.078,1.684,-0.031
-0.129,1.367,-0.008
-0.109,0.785,-0.031
-0.02,0.496,-0.105
0.113,0.344,-0.148
0.137,0.348,-0.172
0.023,0.422,-0.199
-0.055,0.566,-0.148
-0.02,0.906,-0.129
0.004,1.563,-0.059
0.465,1.625,-0.098
0.52,1.348,-0.344
-0.277,1.609,-0.309
-0.531,1.234,0.289
-0.594,0.754,-0.449
-0.391,0.703,-0.23
-0.297,1.109,0.09
-0.148,1.109,0.051
-0.098,0.75,-0.063
-0.121,0.484,0.012
-0.129,0.57,0.125
0.125,0.68,0.25
0.262,0.781,0.031
0.168,0.953,-0.004
0.047,1.004,-0.074
0.305,1.113,-0.063
0.465,1.535,0.043
0.285,1.535,-0.156
-0.004,1.539,0.078
-0.586,0.855,0.191
-0.441,0.875,-0.109
-0.051,1.535,-0.004
-0.016,1.398,-0.016
-0.141,0.844,0.031
-0.113,0.555,-0.066
0.078,0.379,-0.121
0.172,0.336,-0.191
0.125,0.43,-0.219
-0.035,0.637,-0.063
-0.047,0.992,-0.039
0.016,1.527,-0.004
0.289,1.516,-0.105
0.5,1.027,-0.297
-0.152,1.336,-0.387
-0.758,1.539,0.359
-0.746,1.141,-0.23
-0.246,0.699,-0.344
-0.043,1.016,0.035
-0.07,1.082,0.094
-0.129,0.813,0.043
-0.16,0.484,0
-0.074,0.434,0.043
0.086,0.648,0.219
0.137,0.66,0.117
0.063,0.813,-0.07
0.055,1.07,-0.156
0.164,1.313,-0.105
0.188,1.586,0.105
0.32,1.664,-0.027
0.195,1.426,0.117
-0.449,0.773,0.063
-0.281,1.02,-0.059
0.031,1.723,0.023
-0.141,1.363,0.059
-0.25,0.844,0.039
-0.141,0.473,-0.059
0.008,0.301,-0.137
0.117,0.246,-0.219
0.074,0.32,-0.238
-0.035,0.547,-0.078
-0.098,0.93,-0.148
-0.027,1.586,-0.066
0.465,1.809,-0.066
0.512,1.402,-0.285
-0.473,1.691,-0.246
-0.77,1.141,0.281
-0.559,0.539,-0.582
-0.363,0.809,-0.164
-0.223,1.156,0.195
-0.168,1.055,0.082
-0.133,0.605,-0.02
-0.18,0.379,-0.012
-0.117,0.586,0.176
0.094,0.727,0.211
0.195,0.855,0.02
0.129,1.02,-0.047
0.102,1.02,-0.082
0.344,1.297,-0.059
0.434,1.453,0.109
0.152,1.453,-0.168
-0.078,1.23,0.004
-0.406,0.824,0.086
-0.309,1.246,-0.059
-0.105,1.637,-0.008
-0.137,1.262,-0.039
-0.102,0.809,-0.039
-0.043,0.496,-0.098
0.082,0.309,-0.117
0.145,0.27,-0.191
0.07,0.41,-0.176
-0.09,0.641,-0.211
-0.094,1.086,-0.066
0.09,1.617,-0.059
0.547,1.527,-0.215
0.371,1.309,-0.324
-0.625,1.691,-0.012
-0.75,1.215,0.27
-0.457,0.602,-0.543
-0.227,0.836,-0.074
-0.141,1.207,0.176
-0.082,0.988,0.07
-0.105,0.539,-0.035
-0.156,0.422,0.07
0.031,0.496,0.16
0.227,0.684,0.121
0.184,0.891,-0.031
0.07,1.094,-0.117
0.16,1.035,-0.027
0.293,1.449,0.039
0.293,1.582,-0.07
0.387,1.551,-0.152
-0.316,1.07,0.176
-0.543,0.848,-0.035
-0.141,1.473,-0.066
0.043,1.586,0
-0.168,1.023,0.047
-0.098,0.605,-0.039
-0.008,0.348,-0.141
0.121,0.293,-0.148
0.078,0.363,-0.203
-0.027,0.539,-0.105
-0.051,0.766,-0.156
-0.047,1.336,-0.105
0.262,1.609,-0.172
0.586,1.273,-0.277
0.039,1.492,-0.398
-0.723,1.566,0.242
-0.777,1.074,-0.109
-0.352,0.57,-0.344
-0.113,0.992,0.059
-0.094,1.156,0.145
-0.086,0.828,0.051
-0.129,0.477,-0.008
-0.172,0.492,0.039
0.02,0.656,0.234
0.238,0.82,0.148
0.223,0.98,0.004
0.07,1.109,-0.102
0.23,1.059,-0.066
0.387,1.422,0.008
0.305,1.461,-0.051
-0.082,1.512,-0.078
-0.293,1.008,0.281
-0.402,0.723,-0.102
-0.164,1.496,0.016
-0.031,1.457,0.047
-0.16,0.93,0.031
-0.172,0.605,-0.023
-0.055,0.395,-0.113
0.086,0.379,-0.188
0.051,0.426,-0.18
0.02,0.621,-0.051
-0.059,0.992,-0.113
-0.066,1.434,-0.074
0.305,1.496,-0.129
0.379,1.367,-0.18
-0.41,1.832,-0.211
-0.535,1.207,0.258
-0.457,0.566,-0.52
-0.316,0.758,-0.117
-0.238,1.09,0.094
-0.129,1.008,0.035
-0.074,0.637,-0.035
-0.125,0.445,-0.023
-0.059,0.613,0.16
0.184,0.711,0.172
0.238,0.852,0.023
0.105,1.027,-0.09
0.047,0.996,-0.129
0.254,1.207,-0.035
0.328,1.512,0.094
0.156,1.48,-0.246
-0.023,1.242,-0.016
-0.496,0.824,0.082
-0.367,1.289,-0.031
-0.125,1.688,0.012
-0.063,1.191,-0.07
-0.039,0.707,-0.098
-0.023,0.477,-0.117
0.082,0.367,-0.133
0.113,0.398,-0.148
0.086,0.445,-0.18
-0.031,0.555,-0.234
-0.078,0.98,-0.109
0.004,1.594,-0.121
0.441,1.617,-0.191
0.336,1.363,-0.336
-0.516,1.633,-0.145
-0.633,1.129,0.313
-0.508,0.59,-0.527
-0.352,1.027,-0.012
-0.262,1.273,0.172
-0.145,0.988,0.012
-0.105,0.527,-0.02
-0.18,0.352,-0.023
-0.152,0.633,0.145
0.098,0.754,0.141
0.293,0.879,0.016
0.164,1.051,-0.086
0.102,1.047,-0.082
0.387,1.203,-0.047
0.344,1.465,-0.086
0.137,1.406,-0.293
-0.09,1.152,0.078
-0.52,0.852,0.145
-0.379,1.465,-0.031
-0.125,1.633,-0.055
-0.121,1.125,-0.082
-0.066,0.738,-0.047
0,0.508,-0.07
0.121,0.367,-0.129
0.133,0.359,-0.176
0.066,0.418,-0.211
-0.082,0.559,-0.234
-0.109,1.016,-0.109
0.004,1.648,-0.094
0.445,1.59,-0.188
0.051,1.535,-0.379
-0.379,1.598,0.02
-0.5,0.93,-0.07
-0.363,0.605,-0.426
-0.422,1.012,0.055
-0.32,1.223,0.094
-0.102,0.965,0.004
-0.047,0.582,-0.031
-0.113,0.488,-0.016
-0.125,0.609,0.082
0.105,0.746,0.191
0.273,0.797,0.012
0.207,0.906,-0.066
0.07,1.047,-0.105
0.227,1.156,-0.125
0.309,1.43,-0.074
0.164,1.535,-0.172
-0.035,1.527,0.117
-0.504,0.879,0.262
-0.344,0.98,-0.125
0.004,1.543,0.031
-0.004,1.297,0.023
-0.145,0.848,0.016
-0.152,0.531,-0.105
0,0.406,-0.172
0.082,0.371,-0.211
0.109,0.488,-0.141
0.105,0.641,-0.125
0.07,0.91,-0.168
0.027,1.418,-0.16
0.316,1.555,-0.168
0.531,1.117,-0.277
-0.289,1.477,-0.418
-0.758,1.371,0.484
-0.773,0.895,-0.215
-0.316,0.734,-0.305
-0.055,1.152,0.09
-0.023,1.203,0.18
-0.063,0.793,-0.004
-0.07,0.461,-0.031
-0.117,0.457,0
0.016,0.617,0.164
0.195,0.777,0.035
0.137,0.969,-0.055
-0.02,1.055,-0.102
0.301,1.223,-0.043
0.418,1.484,-0.016
0.355,1.426,-0.211
0.02,1.395,-0.094
-0.48,0.988,0.223
-0.367,1.047,-0.09
-0.051,1.547,0
-0.027,1.277,-0.008
-0.086,0.797,-0.012
-0.066,0.469,-0.09
0.074,0.32,-0.148
0.086,0.328,-0.238
0.078,0.488,-0.063
0.094,0.676,-0.137
0.066,1.168,-0.078
0.113,1.605,-0.066
0.43,1.473,-0.215
0.395,1.254,-0.293
-0.34,1.613,-0.16
-0.621,1.234,0.289
-0.473,0.602,-0.453
-0.273,0.672,-0.191
-0.172,1.16,0.113
-0.113,1.043,0.051
-0.098,0.637,-0.043
-0.129,0.496,-0.012
-0.004,0.629,0.141
0.199,0.809,0.125
0.215,0.867,-0.035
0.055,1.016,-0.098
0.102,1.012,-0.082
0.395,1.406,-0.027
0.383,1.496,-0.09
-0.043,1.391,-0.121
-0.23,0.949,0.172
-0.375,0.883,-0.039
-0.121,1.625,0.031
0.004,1.496,0.047
-0.082,0.918,0.012
-0.02,0.586,-0.059
0.02,0.359,-0.113
0.082,0.348,-0.148
0.051,0.441,-0.094
-0.012,0.621,-0.105
-0.113,0.988,-0.141
-0.035,1.598,-0.047
0.387,1.555,-0.156
0.578,1.168,-0.246
-0.293,1.473,-0.301
-0.688,1.371,0.48
-0.727,0.816,-0.352
-0.273,0.625,-0.305
-0.031,1.031,0.09
-0.066,1.031,0.105
-0.066,0.719,0.031
-0.098,0.496,0.031
0.016,0.527,0.109
0.188,0.734,0.145
0.199,0.875,-0.027
0.047,1.047,-0.109
0.188,1.105,-0.023
0.398,1.492,0.047
0.266,1.461,-0.18
0.07,1.398,-0.191
-0.324,1.027,0.238
-0.422,0.945,0.012
-0.184,1.582,-0.02
-0.066,1.375,0.012
-0.094,0.816,-0.004
-0.043,0.473,-0.082
0.051,0.293,-0.145
0.109,0.305,-0.188
0.105,0.465,-0.121
0.016,0.66,-0.203
-0.008,1.094,-0.109
0.094,1.688,-0.117
0.414,1.492,-0.254
0.148,1.461,-0.363
-0.477,1.699,0.07
-0.711,1.078,-0.035
-0.496,0.477,-0.402
-0.344,0.895,0.059
-0.148,1.172,0.188
-0.012,0.836,0.074
-0.027,0.453,-0.027
-0.094,0.438,-0.004
-0.016,0.637,0.195
0.164,0.855,0.082
0.195,1,-0.047
0.105,1.074,-0.086
0.359,1.172,-0.012
0.324,1.504,-0.031
0.125,1.527,-0.277
-0.105,1.371,0.223
-0.551,0.875,-0.023
-0.289,1.25,-0.148
0.031,1.492,0.004
-0.145,1.086,0.02
-0.117,0.699,-0.016
-0.043,0.363,-0.137
0.074,0.262,-0.18
0.09,0.379,-0.191
0.078,0.555,-0.137
0.008,0.836,-0.148
-0.027,1.352,-0.102
0.195,1.617,-0.125
0.504,1.266,-0.242
-0.25,1.602,-0.406
-0.633,1.527,0.43
-0.66,0.918,-0.25
-0.336,0.633,-0.285
-0.164,0.961,0.121
-0.078,1.023,0.148
-0.07,0.703,0.004
-0.078,0.465,-0.02
-0.023,0.629,0.121
0.168,0.84,0.16
0.273,0.887,-0.016
0.055,0.91,-0.105
-0.02,0.984,-0.074
0.273,1.215,0.031
0.258,1.414,-0.121
0.051,1.371,-0.156
-0.223,1.25,0.223
-0.332,1.035,-0.098
-0.156,1.637,0.012
-0.117,1.438,0.055
-0.078,0.949,0.016
0,0.586,-0.102
0.063,0.398,-0.133
0.133,0.32,-0.133
0.137,0.398,-0.168
-0.004,0.586,-0.164
-0.063,0.891,-0.109
0.008,1.41,-0.063
0.43,1.633,-0.09
0.492,1.426,-0.238
-0.359,1.609,-0.133
-0.773,0.93,0.293
-0.664,0.59,-0.566
-0.309,0.973,-0.172
-0.129,1.277,0.164
-0.07,1.133,0.043
-0.055,0.766,-0.039
-0.051,0.441,-0.055
-0.031,0.453,0.031
0.078,0.637,0.145
0.145,0.844,0.066
0.07,1.059,0
0.031,1,-0.051
0.43,1.145,-0.012
0.313,1.434,-0.152
0.004,1.453,-0.254
-0.195,1.293,0.219
-0.555,1.023,-0.047
-0.297,1.582,-0.051
-0.016,1.586,0.008
-0.086,1.012,-0.016
-0.055,0.598,-0.051
0.016,0.34,-0.105
0.102,0.234,-0.16
0.07,0.332,-0.168
0.035,0.504,-0.133
-0.004,0.734,-0.184
-0.09,1.426,-0.113
0.27,1.719,-0.102
0.461,1.289,-0.281
-0.473,1.883,-0.336
-0.543,1.242,0.48
-0.508,0.602,-0.617
-0.27,0.789,-0.168
-0.195,1.211,0.156
-0.148,1.082,0.086
-0.082,0.664,-0.027
-0.086,0.434,-0.035
-0.059,0.52,0.055
0.066,0.73,0.176
0.176,0.828,0.059
0.07,0.992,-0.07
-0.02,1.039,-0.031
0.273,1.191,0.02
0.32,1.473,0
0.27,1.395,-0.277
0.051,1.242,0.063
-0.477,0.98,0.121
-0.387,1.16,-0.109
-0.027,1.574,0.031
-0.043,1.145,-0.023
-0.043,0.773,-0.004
0.016,0.516,-0.086
0.109,0.406,-0.125
0.129,0.422,-0.152
0.09,0.477,-0.195
-0.02,0.664,-0.141
-0.063,1.129,-0.051
0.082,1.539,0.027
0.488,1.395,-0.148
0.34,1.375,-0.398
-0.41,1.758,0.043
-0.664,1.211,0.199
-0.508,0.555,-0.48
-0.266,0.758,-0.121
-0.105,1.109,0.133
-0.082,0.938,0.035
-0.09,0.582,-0.039
-0.086,0.504,0.008
0.094,0.613,0.168
0.246,0.797,0.074
0.168,0.883,-0.035
0.031,1.039,-0.008
0.055,1.035,-0.02
0.297,1.414,0.02
0.254,1.563,-0.246
0.113,1.531,0.023
-0.508,1.105,0.246
-0.414,0.902,-0.113
0.023,1.434,-0.051
-0.004,1.395,0.078
-0.121,0.906,0.063
-0.129,0.469,-0.086
0.004,0.301,-0.141
0.078,0.355,-0.18
0.078,0.453,-0.188
0.031,0.625,-0.168
-0.031,0.984,-0.094
0.031,1.602,-0.066
0.422,1.656,-0.137
0.441,1.238,-0.313
-0.359,1.594,-0.137
-0.699,1.324,0.371
-0.57,0.734,-0.457
-0.234,0.734,-0.176
-0.117,1.066,0.113
-0.109,0.938,0.066
-0.137,0.602,0
-0.215,0.445,0.027
-0.07,0.563,0.215
0.227,0.762,0.137
0.211,0.922,-0.027
-0.051,1.043,-0.141
0.148,1.047,0.012
0.41,1.469,0.043
0.422,1.531,-0.074
0.137,1.512,-0.094
-0.438,1.016,0.152
-0.574,0.945,-0.074
-0.188,1.625,-0.027
-0.059,1.484,0.008
-0.16,0.941,0.039
-0.109,0.613,-0.027
-0.004,0.363,-0.113
0.066,0.27,-0.156
0.066,0.316,-0.168
0.008,0.508,-0.105
-0.012,0.859,-0.137
-0.066,1.418,-0.113
0.281,1.723,-0.102
0.555,1.375,-0.266
-0.125,1.5,-0.367
-0.75,1.328,0.332
-0.715,0.949,-0.324
-0.316,0.77,-0.297
-0.105,1.125,0.102
-0.09,1.156,0.137
-0.07,0.781,0.031
-0.09,0.367,-0.016
-0.137,0.336,-0.008
-0.035,0.602,0.156
0.18,0.816,0.098
0.184,1.02,-0.012
0.098,1.102,-0.086
0.266,1.105,0
0.367,1.457,0.004
0.242,1.547,-0.117
0.023,1.453,0.031
-0.496,0.898,0.141
-0.438,1.004,-0.18
0.051,1.668,-0.012
-0.063,1.387,0.031
-0.188,0.906,0.078
-0.188,0.535,-0.074
-0.07,0.293,-0.148
0.023,0.25,-0.168
0.063,0.367,-0.156
0.082,0.582,-0.137
0.102,0.883,-0.145
0.086,1.445,-0.105
0.379,1.691,-0.133
0.258,1.387,-0.238
-0.559,1.828,-0.203
-0.602,1.172,0.453
-0.418,0.621,-0.535
-0.281,0.875,-0.031
-0.273,1.293,0.18
-0.098,1.004,0.043
-0.023,0.582,-0.004
-0.047,0.32,-0.016
-0.031,0.477,0.125
0.043,0.688,0.129
0.078,0.832,0.051
-0.047,1.012,-0.133
0.164,0.992,-0.074
0.402,1.313,0.008
0.313,1.625,0.082
0.258,1.535,-0.051
-0.023,1.266,0
-0.504,0.801,0.039
-0.363,1.059,-0.148
-0.07,1.586,0.043
-0.137,1.242,0.027
-0.047,0.77,0.047
0.043,0.461,-0.066
0.117,0.332,-0.078
0.113,0.32,-0.145
0.008,0.445,-0.191
-0.16,0.723,-0.164
-0.141,1.246,-0.012
0.211,1.781,-0.02
0.598,1.73,-0.215
0.039,1.527,-0.34
-0.699,1.293,0.125
-0.809,0.762,-0.137
-0.555,0.586,-0.195
-0.25,1.02,0.102
-0.063,1.215,0.145
0.012,0.738,0.008
-0.086,0.391,-0.051
-0.137,0.488,0.113
0.051,0.613,0.199
0.156,0.863,0.055
0.086,0.992,-0.047
0.141,1.047,-0.094
0.449,1.207,0.012
0.453,1.563,-0.035
0.195,1.531,-0.16
-0.238,1.418,0.066
-0.535,0.816,0.039
-0.191,1.156,-0.117
0.086,1.617,-0.027
-0.039,1.207,0.008
-0.125,0.793,0.059
-0.141,0.426,-0.09
0,0.262,-0.125
0.086,0.293,-0.168
0.129,0.414,-0.199
0.094,0.637,-0.133
0.059,1.098,-0.074
0.055,1.566,-0.039
0.438,1.598,-0.129
0.508,1.137,-0.289
-0.629,1.609,-0.254
-0.98,1.523,0.801
-0.809,0.637,-0.727
-0.262,0.828,-0.227
-0.035,1.176,0.215
-0.105,1.039,0.09
-0.129,0.594,0.023
-0.168,0.355,-0.016
-0.02,0.539,0.18
0.23,0.719,0.145
0.266,0.777,0.031
0.043,0.996,-0.098
0.164,1.121,-0.078
0.512,1.492,-0.008
0.207,1.438,-0.199
-0.109,1.582,-0.246
-0.496,1.156,0.238
-0.52,0.996,-0.137
-0.125,1.582,-0.094
0.008,1.387,-0.047
-0.156,0.855,0.035
-0.168,0.547,-0.039
-0.047,0.316,-0.121
0.07,0.215,-0.18
0.148,0.379,-0.227
0.137,0.594,-0.203
0.148,0.91,-0.184
0.082,1.516,-0.223
0.215,1.652,-0.18
