------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format yyyy-MM-dd at 30 Hz  -----------
Serial Number: MOS2E28230210
Start Time 11:48:00
Start Date 2025-10-10
Epoch Period (hh:mm:ss) 00:00:00
Download Time 12:19:19
Download Date 2025-10-10
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.152,0.969,-0.055
-0.008,1.035,-0.016
-0.18,1.105,0.066
-0.426,0.996,-0.023
0.332,1.355,-0.141
0.613,1.199,0.133
0.445,1.258,0.297
0.375,1.453,-0.063
0.109,1.613,-0.152
-0.145,1.242,-0.074
-0.156,0.707,-0.039
-0.109,0.555,0.098
-0.004,0.441,0.059
0.152,0.512,-0.035
0.184,0.656,-0.055
0.051,0.563,-0.109
-0.281,0.719,-0.172
-0.313,1.051,-0.109
0.09,1.832,0.016
-0.516,1.672,-0.18
-0.313,0.98,-0.402
0.59,1.492,0
0.555,1.074,-0.063
0.145,0.922,-0.223
0.113,0.965,-0.09
0.18,0.98,-0.027
0.09,0.871,-0.059
0.09,0.727,-0.035
0.043,0.664,-0.035
-0.004,0.711,0.004
-0.121,0.734,0.035
-0.203,0.871,0.004
-0.016,0.98,0
0.02,1.117,-0.008
-0.457,0.906,0.059
-0.172,1.188,-0.016
0.465,1.367,-0.227
0.512,1.137,0.301
0.508,1.469,0.094
0.445,1.543,-0.141
0.051,1.367,-0.105
-0.121,0.922,-0.063
-0.102,0.477,0.02
-0.055,0.449,0.027
0.059,0.434,-0.047
0.145,0.57,-0.078
0.035,0.598,-0.098
-0.188,0.645,-0.234
-0.27,1,-0.172
0.109,1.605,0.02
-0.449,1.852,-0.191
-0.563,0.895,-0.359
0.555,1.625,-0.105
0.648,1.242,-0.008
0.16,0.859,-0.191
0.102,0.906,-0.102
0.219,0.945,-0.004
0.148,0.914,-0.047
0.129,0.781,-0.043
0.043,0.719,-0.039
-0.043,0.672,-0.047
-0.148,0.703,-0.012
-0.176,0.777,0.012
-0.074,0.945,-0.063
0.055,1.055,-0.059
-0.289,1.008,0.039
-0.313,1.07,-0.059
0.27,1.422,-0.188
0.453,1.156,0.121
0.426,1.371,0.156
0.438,1.586,-0.07
0.117,1.414,-0.109
-0.133,1.09,-0.086
-0.059,0.621,-0.004
-0.023,0.5,0.07
0.039,0.457,-0.008
0.078,0.555,-0.031
0.082,0.633,-0.066
-0.07,0.57,-0.109
-0.301,0.859,-0.195
0.039,1.016,-0.012
-0.074,2.273,-0.109
-0.844,1.184,-0.211
0.156,1.207,-0.359
0.594,1.414,0.02
0.43,0.883,-0.137
0.098,0.953,-0.117
0.207,1,-0.027
0.238,0.926,-0.043
0.109,0.863,-0.051
0.078,0.711,-0.051
-0.059,0.695,-0.059
-0.145,0.762,-0.031
-0.195,0.766,0.012
-0.152,0.895,-0.008
0.043,1.008,-0.035
-0.043,1.086,0.023
-0.492,0.945,0.016
-0.02,1.309,-0.066
0.449,1.27,-0.07
0.402,1.207,0.207
0.363,1.508,0.059
0.383,1.492,-0.121
0.066,1.242,-0.086
-0.047,0.906,-0.043
0.051,0.535,0.035
0.066,0.473,0.031
0.09,0.5,-0.051
0.09,0.645,-0.07
-0.035,0.648,-0.125
-0.273,0.711,-0.176
-0.215,0.902,-0.117
0.133,1.445,0.027
-0.363,1.766,-0.176
-0.859,0.965,-0.277
0.383,1.438,-0.203
0.797,1.426,0.125
0.293,0.84,-0.215
0.043,0.863,-0.133
0.156,0.977,0
0.164,0.945,-0.035
0.098,0.852,-0.059
0.059,0.703,-0.051
-0.039,0.746,-0.035
-0.121,0.805,-0.008
-0.188,0.816,0.004
-0.195,0.852,-0.027
-0.102,0.91,-0.063
-0.035,1.023,-0.047
-0.277,0.996,-0.023
-0.059,1.23,0.051
0.324,1.371,-0.02
0.25,1.152,0.109
0.305,1.289,0.164
0.367,1.324,0.004
0.074,1.293,-0.035
-0.102,1.078,-0.012
0.012,0.691,0.039
0.055,0.641,0.074
0.031,0.605,0.043
0.035,0.648,-0.012
-0.043,0.668,-0.125
-0.305,0.82,-0.012
-0.238,0.777,-0.066
0.102,0.961,-0.055
-0.102,2.07,-0.133
-0.648,1.07,-0.063
-0.078,1.07,-0.086
0.391,1.484,0.223
0.309,1.25,0
0,0.844,-0.012
0.066,0.898,0.133
0.184,1.168,0.016
0.133,1.016,-0.051
0.035,0.844,-0.086
-0.059,0.781,-0.082
-0.094,0.723,0.008
0.004,0.707,0.094
0.039,0.789,0.102
-0.035,0.887,0.109
-0.086,0.953,0.039
-0.078,1.125,-0.109
-0.344,1.117,0.008
-0.27,1.16,0.262
0.371,1.363,0.328
0.406,1.152,0.148
0.066,1.234,0.246
0.207,1.367,0.234
0.121,1.277,0.195
-0.059,1.02,0.02
-0.125,0.855,0.125
-0.043,1.008,0.184
0.074,0.992,0.164
0.148,0.895,0.129
0.301,0.754,0.125
0.398,0.699,0.07
0.117,0.762,0.047
-0.148,0.828,0.055
-0.152,1.07,0.063
-0.148,1.41,0.016
-0.523,1.25,-0.039
-0.137,1.27,-0.164
0.281,1.488,0.184
0.418,0.809,-0.133
0.238,0.789,-0.059
0.336,1.078,0.059
0.25,1.164,-0.031
0.129,0.984,-0.039
0.059,0.805,-0.016
-0.02,0.789,0.031
0.113,0.719,0.047
0.23,0.754,0.145
0.188,0.895,0.145
-0.012,0.922,0.148
-0.008,1.074,0.055
0.09,1.277,0.188
-0.215,1.109,0.242
0,1.086,0.129
0.258,1.16,0.102
0.414,1.07,0.215
0.652,1.105,0.176
0.387,1.41,0.004
0.156,1.52,0.043
0.055,1.047,0.043
0.016,0.727,0.012
0.004,0.59,0.027
0.031,0.629,0.012
0.082,0.59,0.012
0.051,0.543,-0.035
-0.039,0.488,-0.066
-0.273,0.797,-0.141
-0.035,1.078,0.121
-0.121,2.172,0.016
-0.641,1.262,-0.125
0.207,1.352,-0.215
0.531,1.27,-0.031
0.281,0.832,-0.227
0.109,1.043,-0.148
0.242,0.992,-0.02
0.27,0.906,-0.027
0.188,0.836,-0.027
0.184,0.727,-0.023
0.063,0.676,-0.023
-0.066,0.73,-0.023
-0.137,0.707,0.004
-0.125,0.832,0.039
-0.051,0.953,-0.055
0.09,1.09,-0.043
-0.281,1.051,0.063
-0.215,1.168,0.016
0.293,1.375,-0.145
0.441,1.059,0.113
0.461,1.258,0.172
0.41,1.484,-0.066
0.129,1.5,-0.102
-0.043,1.168,-0.039
-0.016,0.68,0.004
0.023,0.566,0.035
0.059,0.453,-0.012
0.105,0.531,-0.027
0.051,0.59,-0.023
-0.129,0.539,-0.145
-0.316,0.809,-0.223
0.012,0.992,0
-0.09,2.359,-0.102
-0.777,1.102,-0.219
0.242,1.547,-0.281
0.535,1.316,0.027
0.301,0.758,-0.195
0.074,0.977,-0.102
0.281,1.039,0.016
0.301,0.891,-0.027
0.18,0.809,-0.043
0.117,0.711,-0.043
-0.004,0.672,-0.043
-0.102,0.699,-0.02
-0.199,0.754,-0.004
-0.129,0.945,0.035
0.016,1.035,-0.008
0.027,1.094,-0.027
-0.441,0.914,0.074
-0.156,1.23,0.016
0.332,1.281,-0.059
0.477,1.043,0.113
0.488,1.293,0.164
0.484,1.59,-0.059
0.141,1.59,-0.078
0.004,1.008,-0.066
-0.035,0.578,-0.004
-0.051,0.496,0.035
0.047,0.477,-0.059
0.07,0.598,-0.051
-0.008,0.547,-0.133
-0.207,0.637,-0.211
-0.18,0.836,-0.113
0.121,1.465,-0.02
-0.43,1.891,-0.164
-0.57,0.996,-0.313
0.41,1.703,-0.066
0.504,1.035,-0.055
0.063,0.863,-0.18
0.074,0.953,-0.027
0.297,0.988,0.043
0.305,0.898,-0.027
0.219,0.75,-0.027
0.113,0.73,-0.039
-0.039,0.773,-0.02
-0.125,0.715,0
-0.195,0.797,0.043
-0.137,0.918,-0.039
0.043,0.996,-0.027
-0.07,1.09,0.094
-0.418,0.957,-0.004
0.105,1.305,0.07
0.516,1.211,-0.004
0.441,1.148,0.211
0.43,1.395,0.059
0.316,1.617,-0.172
0.008,1.387,-0.039
-0.109,0.797,-0.047
-0.105,0.523,0.066
-0.051,0.445,0.051
0.129,0.551,0
0.16,0.672,-0.082
-0.105,0.598,-0.082
-0.375,0.691,-0.219
-0.098,0.902,-0.02
0.031,2.43,0.027
-0.684,1.25,-0.145
0.105,1.215,-0.367
0.543,1.316,-0.008
0.344,0.875,-0.168
0.051,0.918,-0.148
0.148,0.973,-0.031
0.25,0.93,-0.027
0.156,0.859,-0.043
0.102,0.711,-0.027
-0.02,0.684,-0.027
-0.117,0.723,-0.008
-0.227,0.809,0.035
-0.191,0.949,0.02
0.02,0.992,-0.012
0.035,1.059,0.039
-0.395,0.875,0.012
0.121,1.344,-0.066
0.508,1.32,-0.086
0.488,1.227,0.285
0.457,1.539,0.004
0.305,1.555,-0.137
-0.012,1.234,-0.102
-0.098,0.754,-0.066
-0.07,0.492,0.031
-0.039,0.445,0.012
0.035,0.512,-0.055
0.094,0.664,-0.051
0.012,0.609,-0.086
-0.168,0.617,-0.156
-0.289,1,-0.211
0.113,1.418,0.117
-0.398,2.016,-0.207
-0.766,1.078,-0.246
0.316,1.484,-0.234
0.664,1.164,0.02
0.281,0.82,-0.195
0.133,0.934,-0.105
0.246,1.027,0.012
0.18,0.875,-0.047
0.086,0.797,-0.051
0.063,0.723,-0.027
-0.035,0.762,-0.02
-0.129,0.758,0.012
-0.211,0.793,0.047
-0.191,0.926,-0.047
0.043,0.977,-0.051
-0.016,1.09,0.039
-0.445,0.996,-0.031
0.047,1.305,-0.07
0.43,1.258,-0.09
0.48,1.184,0.309
0.445,1.383,0.07
0.352,1.465,-0.129
-0.023,1.359,-0.094
-0.105,0.891,-0.047
-0.09,0.496,0.039
-0.082,0.465,0.031
0.059,0.504,-0.047
0.121,0.668,-0.039
0.016,0.59,-0.094
-0.27,0.707,-0.188
-0.129,0.953,-0.09
0.148,1.844,-0.039
-0.484,1.652,-0.184
-0.164,1.16,-0.383
0.395,1.496,-0.02
0.344,0.836,-0.141
0.059,0.906,-0.148
0.164,0.945,-0.039
0.27,0.926,0.012
0.18,0.852,-0.047
0.109,0.738,-0.051
-0.004,0.695,-0.039
-0.109,0.754,-0.016
-0.176,0.758,0.012
-0.141,0.879,0.039
-0.035,1.016,-0.027
-0.023,1.066,-0.012
-0.465,0.902,0.121
-0.316,1.156,0.039
0.41,1.336,-0.148
0.629,1.066,0.246
0.566,1.375,0.242
0.414,1.547,-0.109
0.047,1.594,-0.094
-0.051,1.023,-0.043
-0.066,0.496,0.023
-0.109,0.488,0.082
0.027,0.441,-0.039
0.07,0.602,-0.031
0.027,0.621,-0.09
-0.141,0.613,-0.195
-0.242,0.902,-0.184
0.188,1.297,0.008
-0.387,1.992,-0.145
-0.375,1.02,-0.379
0.398,1.707,-0.02
0.41,0.961,-0.109
0.066,0.867,-0.156
0.121,0.949,-0.066
0.324,0.945,0.023
0.254,0.879,-0.027
0.195,0.719,-0.02
0.066,0.742,-0.023
-0.078,0.785,-0.016
-0.203,0.77,-0.004
-0.254,0.832,0.008
-0.117,0.996,-0.066
0.047,1.059,-0.043
-0.273,0.98,0.07
-0.297,1.043,-0.016
0.324,1.422,-0.082
0.461,1.152,0.098
0.363,1.203,0.121
0.328,1.375,-0.047
0.188,1.555,-0.094
0.086,1.141,-0.055
-0.02,0.695,-0.012
-0.066,0.547,0.074
0.008,0.477,-0.012
0.082,0.629,-0.031
0.059,0.664,-0.098
-0.109,0.641,-0.16
-0.281,0.754,-0.152
0.086,1,-0.023
-0.297,2.266,-0.148
-0.492,1.129,-0.25
0.352,1.609,-0.203
0.34,0.961,-0.25
0.156,0.855,-0.148
0.207,1.012,0.008
0.301,1.02,0.066
0.195,0.797,-0.004
0.121,0.691,-0.004
0.016,0.801,0.023
-0.09,0.848,0.031
-0.168,0.793,0.02
-0.195,0.809,0.016
-0.07,0.977,0.02
0.027,1.074,0.004
-0.172,1.063,0.074
-0.504,0.883,0.023
0.168,1.32,0.059
0.531,1.238,0.043
0.457,1.219,0.242
0.457,1.348,0
0.277,1.434,-0.137
0.059,1.32,-0.098
0.012,0.855,-0.023
-0.055,0.574,0.031
-0.059,0.488,-0.031
0.035,0.613,-0.055
-0.004,0.676,-0.078
-0.172,0.582,-0.129
-0.277,0.684,-0.172
0.035,0.988,0.027
-0.004,2.367,-0.113
-0.672,1.043,-0.207
0.43,1.426,-0.258
0.52,1.418,0.023
0.188,0.813,-0.23
0.074,0.902,-0.105
0.297,0.918,-0.02
0.242,0.906,-0.004
0.109,0.84,-0.02
0.066,0.758,0.027
-0.059,0.781,0.012
-0.121,0.75,0.023
-0.145,0.77,0.051
-0.148,0.918,0.027
-0.031,0.992,-0.027
-0.066,1.09,-0.02
-0.445,0.945,0.055
-0.063,1.25,0.102
0.512,1.594,-0.23
0.539,1.09,0.32
0.41,1.207,0.156
0.332,1.273,-0.109
0.098,1.328,-0.121
-0.098,1.016,-0.039
-0.031,0.594,-0.004
-0.043,0.516,-0.012
0.004,0.566,-0.066
0.082,0.684,-0.07
-0.008,0.688,-0.121
-0.156,0.609,-0.156
-0.313,0.82,-0.121
-0.016,1.117,0.039
-0.18,2.105,-0.098
-0.719,0.996,-0.172
0.469,1.504,-0.262
0.605,1.438,0.039
0.188,0.891,-0.25
0.051,0.875,-0.098
0.234,0.887,0
0.285,0.867,0.004
0.223,0.773,-0.039
0.125,0.699,-0.051
-0.035,0.719,-0.047
-0.145,0.723,-0.023
-0.18,0.789,0.027
-0.016,0.965,0.012
0.121,1.023,-0.016
-0.063,1.051,0.043
-0.547,1.039,0.035
-0.059,1.41,-0.055
0.41,1.367,-0.066
0.504,1.145,0.23
0.453,1.227,0.078
0.398,1.422,-0.141
0.168,1.383,-0.07
0.039,0.938,-0.004
-0.02,0.504,0.035
-0.051,0.527,0.008
0.012,0.539,-0.047
0.051,0.66,-0.051
-0.035,0.605,-0.082
-0.23,0.695,-0.199
-0.18,0.789,-0.082
0.152,1.383,-0.059
-0.34,1.969,-0.297
-0.184,1.18,-0.324
0.426,1.496,-0.086
0.434,0.805,-0.227
0.156,1.008,-0.172
0.207,1.051,-0.027
0.246,0.977,0.016
0.148,0.836,0.004
0.18,0.676,0.008
0.059,0.688,-0.012
-0.07,0.695,0.031
-0.18,0.68,0.031
-0.199,0.875,0.063
-0.055,0.996,0.02
0.094,1.094,-0.031
-0.273,1.043,0.066
-0.457,1.082,0.035
0.234,1.402,-0.082
0.535,1.199,0.086
0.484,1.203,0.219
0.512,1.5,-0.047
0.258,1.434,-0.113
-0.07,1.168,-0.098
-0.148,0.719,-0.023
-0.129,0.527,0.047
-0.039,0.48,-0.004
0.082,0.543,-0.039
0.148,0.605,-0.063
0,0.598,-0.168
-0.246,0.813,-0.094
-0.051,0.953,-0.008
0.016,2.039,-0.09
-0.684,1.398,-0.188
0.125,1.273,-0.398
0.555,1.484,0.016
0.391,0.914,-0.137
0.082,0.902,-0.133
0.195,0.887,-0.031
0.238,0.883,-0.008
0.109,0.871,-0.051
0.109,0.758,-0.023
-0.039,0.668,-0.02
-0.133,0.727,-0.027
-0.16,0.777,0.027
-0.125,0.895,0.016
-0.027,0.988,-0.043
0.043,1.113,-0.031
-0.379,0.992,0.051
-0.191,1.172,-0.027
0.418,1.344,-0.141
0.48,1.066,0.234
0.461,1.273,0.172
0.445,1.547,-0.098
0.094,1.477,-0.105
-0.074,1.051,-0.078
-0.09,0.574,0.008
-0.07,0.504,0.051
0.008,0.453,-0.035
0.055,0.633,-0.039
0.051,0.66,-0.09
-0.105,0.629,-0.168
-0.262,0.852,-0.137
0.063,1.145,0.02
-0.109,2.129,-0.188
-0.723,1.035,-0.242
0.418,1.48,-0.23
0.656,1.211,0.031
0.289,0.813,-0.172
0.078,0.996,-0.105
0.207,1.027,-0.008
0.203,0.844,-0.063
0.109,0.793,-0.07
0.031,0.727,-0.039
-0.09,0.719,-0.039
-0.117,0.785,-0.023
-0.145,0.789,0.008
-0.086,0.93,-0.008
0.082,1.023,-0.027
-0.023,1.07,0.039
-0.477,0.922,-0.023
0.063,1.332,-0.051
0.555,1.32,-0.066
0.465,1.16,0.309
0.449,1.375,0.016
0.324,1.496,-0.145
-0.031,1.348,-0.086
-0.109,0.902,-0.016
-0.066,0.473,0.059
-0.055,0.473,0.02
0.066,0.516,-0.047
0.117,0.68,-0.063
-0.027,0.637,-0.117
-0.246,0.734,-0.168
-0.129,0.906,-0.094
0.129,1.789,-0.102
-0.484,1.508,-0.219
0.07,1.176,-0.414
0.406,1.379,-0.012
0.402,0.824,-0.156
0.129,1.07,-0.117
0.219,1.102,-0.016
0.242,0.926,-0.016
0.152,0.832,-0.066
0.094,0.707,-0.051
-0.051,0.668,-0.047
-0.137,0.75,-0.02
-0.18,0.789,0
-0.191,0.879,0.016
-0.082,0.977,-0.047
0.031,1.117,-0.008
-0.391,0.926,0.086
-0.203,1.152,0.008
0.441,1.332,-0.129
0.504,1.133,0.156
0.422,1.391,0.109
0.352,1.559,-0.109
0.074,1.352,-0.098
-0.066,0.965,-0.07
-0.078,0.547,0
-0.082,0.531,0.023
-0.008,0.484,-0.047
0.031,0.625,-0.055
0.008,0.605,-0.105
-0.191,0.637,-0.172
-0.285,0.91,-0.105
0.125,1.281,0.059
-0.227,2.023,-0.109
-0.625,0.887,-0.215
0.457,1.602,-0.199
0.688,1.219,0.016
0.227,0.836,-0.223
0.105,0.91,-0.109
0.211,0.988,0.012
0.16,0.938,-0.02
0.133,0.77,-0.051
0.027,0.68,-0.055
-0.117,0.719,-0.051
-0.18,0.781,-0.027
-0.223,0.863,0.012
-0.09,0.953,-0.039
0.098,1,-0.02
-0.102,1.02,0.117
-0.504,1,-0.012
0.074,1.387,-0.074
0.441,1.199,0.016
0.398,1.168,0.23
0.457,1.391,0.012
0.344,1.527,-0.129
-0.039,1.313,-0.063
-0.117,0.844,-0.02
-0.105,0.574,0.023
-0.109,0.508,0.023
0.027,0.559,-0.055
0.113,0.676,-0.066
-0.031,0.578,-0.105
-0.254,0.672,-0.148
-0.02,0.926,0.016
0.125,2.105,-0.078
-0.555,1.379,-0.195
0,1.246,-0.34
0.445,1.34,-0.07
0.426,0.883,-0.152
0.117,0.914,-0.129
0.203,0.98,-0.012
0.25,0.98,0.012
0.168,0.879,-0.016
0.105,0.75,-0.035
-0.023,0.711,-0.031
-0.164,0.711,-0.027
-0.211,0.773,0.004
-0.188,0.871,0.008
-0.105,0.953,-0.023
-0.004,1.094,-0.008
-0.289,1.031,0.125
-0.371,1.113,0.039
0.223,1.324,-0.141
0.473,1.168,0.164
0.457,1.219,0.191
0.387,1.453,-0.078
0.098,1.531,-0.113
-0.031,1.188,-0.035
-0.035,0.707,0.02
-0.039,0.563,0.043
0.008,0.469,-0.039
0.063,0.621,-0.086
0.074,0.637,-0.043
-0.152,0.695,-0.133
-0.293,0.695,-0.145
0.121,0.906,-0.063
-0.016,2.305,-0.152
-0.609,1.18,-0.223
0.188,1.289,-0.297
0.488,1.27,-0.012
0.336,0.789,-0.129
0.078,1.02,-0.082
0.207,1.051,0.004
0.23,0.895,-0.039
0.098,0.852,-0.059
0.035,0.754,-0.051
-0.074,0.773,-0.027
-0.113,0.766,-0.02
-0.082,0.781,0.008
-0.113,0.926,0.02
-0.141,0.988,-0.051
-0.063,1.086,-0.035
-0.289,0.934,0.066
-0.148,1.059,0.059
0.445,1.227,-0.012
0.316,1.141,0.074
0.281,1.23,0.133
0.309,1.441,-0.012
0.094,1.527,-0.078
-0.047,1.113,-0.047
-0.02,0.746,0.047
-0.02,0.645,0.094
-0.043,0.594,0.039
-0.023,0.664,0.008
-0.016,0.633,-0.055
-0.133,0.645,-0.141
-0.199,0.734,-0.086
0.125,0.961,0.012
-0.066,2.262,-0.105
-0.668,1.137,-0.125
-0.023,1.238,-0.152
0.289,1.355,0.152
0.277,1.074,-0.02
0.023,0.875,-0.02
0.16,0.941,0.074
0.254,1.066,-0.027
0.117,1.035,-0.109
0.027,0.785,-0.086
-0.023,0.773,-0.07
-0.02,0.695,-0.016
-0.016,0.691,0.043
-0.063,0.836,0.059
-0.145,0.949,0.012
-0.156,0.961,-0.082
-0.141,1.074,0.004
-0.309,1.094,-0.02
-0.035,1.219,0.254
0.477,1.496,0.301
0.25,1.18,0.316
0.281,1.191,0.199
0.277,1.238,0.172
-0.039,1.246,0.086
-0.117,1.031,0.098
-0.051,0.906,0.18
0.035,1.02,0.188
0.133,0.957,0.129
0.215,0.77,0.109
0.254,0.746,0.055
0.363,0.797,0.031
0.156,0.941,-0.008
-0.105,0.98,0.094
-0.258,1.035,0.066
-0.242,1.082,0.02
-0.324,1.121,0
-0.512,1.039,0.012
-0.055,0.949,-0.078
0.578,1.648,0.227
0.344,0.965,-0.094
-0.004,0.746,-0.047
0.109,1.086,0.113
0.363,1.191,0.105
0.25,1.004,0.016
0.094,0.777,-0.004
-0.133,0.895,0.008
-0.141,0.762,-0.012
0.121,0.75,0.129
0.25,0.836,0.145
0.188,0.938,0.18
0.047,1.023,0.121
-0.016,1.051,0.066
0.043,1.121,0.184
-0.082,1.02,0.207
-0.094,1.16,0.223
0.047,1.328,0.129
0.414,1.145,0.207
0.426,1.094,0.25
0.371,1.137,0.016
0.082,1.277,-0.059
-0.074,1.336,0.031
0.055,0.93,0.055
0.105,0.773,0.066
0.133,0.594,0.023
0.145,0.633,-0.012
0.113,0.672,-0.02
-0.031,0.617,-0.09
-0.215,0.73,-0.129
-0.27,0.824,-0.152
0.102,1.066,-0.02
-0.16,1.969,-0.133
-0.539,1.016,-0.148
0.281,1.434,-0.168
0.484,1.246,-0.035
0.195,0.773,-0.133
0.02,0.906,-0.082
0.172,0.996,0.016
0.238,0.902,-0.031
0.176,0.844,-0.043
0.137,0.773,-0.035
0.043,0.809,-0.031
-0.07,0.832,-0.02
-0.086,0.781,0
-0.109,0.898,0.039
-0.109,0.973,-0.078
0.047,1.074,-0.039
-0.262,1,0.125
-0.281,1.027,-0.023
0.387,1.34,-0.086
0.512,1.172,0.219
0.426,1.211,0.23
0.355,1.438,-0.039
0.117,1.465,-0.094
0.016,1.156,-0.082
-0.008,0.781,0.02
-0.031,0.621,0.027
0.012,0.488,-0.043
0.039,0.555,-0.047
-0.012,0.621,-0.07
-0.141,0.582,-0.117
-0.355,0.766,-0.164
-0.012,1.012,-0.016
0.063,2.215,-0.02
-0.68,1.203,-0.211
0.035,1.25,-0.449
0.551,1.516,0.043
0.383,0.727,-0.121
0.016,0.859,-0.172
0.102,1.008,-0.023
0.199,0.965,-0.02
0.168,0.875,-0.055
0.191,0.727,-0.043
0.09,0.703,-0.035
-0.055,0.785,-0.051
-0.145,0.777,0.008
-0.18,0.883,0.031
-0.105,0.953,-0.059
0.035,1.043,-0.043
-0.277,0.988,0.098
-0.227,1.137,0
0.348,1.426,-0.074
0.473,1.117,0.094
0.398,1.191,0.18
0.32,1.461,-0.016
0.133,1.457,-0.137
0.004,1.164,-0.07
-0.031,0.777,-0.008
-0.012,0.633,0.043
0.012,0.445,-0.027
0.047,0.52,-0.059
-0.008,0.602,-0.098
-0.117,0.559,-0.152
-0.379,0.813,-0.156
0.012,1.004,0.066
-0.066,2.27,-0.039
-0.707,1.184,-0.207
0.281,1.594,-0.215
0.512,1.238,-0.02
0.211,0.742,-0.211
0.02,0.898,-0.121
0.223,1.012,0.008
0.313,0.91,-0.035
0.191,0.82,-0.039
0.102,0.703,-0.027
-0.031,0.746,-0.039
-0.105,0.777,-0.027
-0.148,0.805,-0.008
-0.172,0.883,-0.012
-0.063,0.965,-0.07
0.031,1.066,-0.027
-0.336,0.965,0.031
-0.117,1.215,0
0.398,1.223,0.008
0.391,1.125,0.082
0.449,1.285,0.152
0.414,1.453,-0.082
0.031,1.453,-0.125
-0.094,1.145,-0.063
-0.07,0.699,-0.023
-0.055,0.605,0.059
0.023,0.469,-0.035
0.047,0.574,-0.043
0.008,0.551,-0.117
-0.227,0.645,-0.16
-0.289,0.793,-0.133
0.188,1.145,0.047
-0.242,2.168,-0.184
-0.566,1.117,-0.215
0.363,1.563,-0.148
0.422,0.977,-0.113
0.113,0.941,-0.18
0.098,1.039,-0.063
0.277,0.988,0
0.23,0.859,-0.027
0.141,0.781,-0.031
0.023,0.77,-0.039
-0.09,0.773,-0.043
-0.164,0.742,-0.031
-0.191,0.738,0.012
-0.16,0.883,0.012
-0.004,0.957,-0.02
-0.031,1.078,0.02
-0.414,0.965,0.059
0,1.328,0.047
0.453,1.32,-0.035
0.504,1.195,0.184
0.379,1.281,0.094
0.246,1.441,-0.156
-0.012,1.379,-0.094
-0.027,1.039,-0.02
-0.023,0.684,0.016
-0.023,0.609,0.031
0.047,0.488,-0.027
0.063,0.594,-0.031
-0.008,0.586,-0.07
-0.199,0.602,-0.117
-0.328,0.844,-0.211
0.129,1.082,0.066
-0.074,2.164,-0.063
-0.699,1.129,-0.219
0.184,1.406,-0.191
0.527,1.168,-0.012
0.332,0.824,-0.148
0.145,0.992,-0.113
0.289,1.035,0
0.223,0.922,-0.047
0.078,0.855,-0.051
0,0.738,-0.047
-0.074,0.727,-0.063
-0.113,0.773,-0.027
-0.105,0.801,-0.008
-0.129,0.891,0.016
-0.098,0.98,-0.047
0.027,1.047,-0.031
-0.293,0.914,0.094
-0.227,1.117,0.012
0.359,1.281,-0.109
0.379,1.148,0.02
0.402,1.297,0.227
0.449,1.59,-0.035
0.152,1.371,-0.148
-0.098,1.09,-0.074
-0.066,0.652,-0.016
-0.051,0.57,0.078
0.008,0.504,-0.023
0.039,0.605,-0.027
0.055,0.645,-0.109
-0.137,0.648,-0.137
-0.293,0.805,-0.133
0.105,1.035,0.027
-0.121,2.137,-0.113
-0.82,1.234,-0.203
-0.094,1.223,-0.371
0.598,1.426,-0.039
0.43,0.891,-0.113
0.055,0.844,-0.164
0.133,0.965,-0.035
0.25,0.91,-0.016
0.152,0.883,-0.059
0.105,0.773,-0.051
-0.004,0.762,-0.035
-0.113,0.762,-0.027
-0.156,0.73,0.008
-0.148,0.824,0.027
-0.102,0.961,-0.043
0.035,1.047,-0.027
-0.285,1.043,0.109
-0.277,1.156,0.004
0.41,1.316,-0.121
0.488,1.125,0.109
0.309,1.234,0.086
0.281,1.473,-0.066
0.098,1.441,-0.133
-0.023,1.137,-0.066
-0.031,0.715,0
-0.027,0.641,0.051
0.02,0.527,0
0.047,0.582,-0.023
0.027,0.633,-0.059
-0.09,0.539,-0.102
-0.258,0.766,-0.176
0.031,1.051,0.004
0.02,2.207,0.043
-0.836,1.125,-0.082
-0.129,1.129,-0.422
0.648,1.574,0.043
0.523,0.844,-0.172
0.113,0.895,-0.18
0.238,1.043,-0.031
0.324,0.992,-0.035
0.191,0.895,-0.078
0.113,0.652,-0.07
-0.039,0.625,-0.039
-0.125,0.676,0.008
-0.16,0.828,0.031
-0.082,1.02,0.039
-0.016,1.008,-0.02
0.035,1.051,-0.027
-0.203,0.996,0.094
-0.344,1.082,0.023
0.176,1.328,-0.016
0.418,1.141,-0.09
0.422,1.141,0.23
0.406,1.359,0.039
0.313,1.461,-0.113
0.09,1.297,-0.082
-0.008,0.855,-0.023
-0.063,0.645,0.055
-0.035,0.621,0
0.051,0.625,-0.016
0.078,0.676,-0.02
-0.031,0.523,-0.082
-0.164,0.527,-0.168
-0.379,0.965,-0.137
0.086,1.23,0.008
-0.195,1.918,-0.121
-0.516,1.199,-0.301
0.445,1.48,-0.328
0.633,1.148,0.02
0.242,0.895,-0.172
0.109,1.02,-0.121
0.293,0.941,-0.004
0.23,0.84,-0.027
0.105,0.82,-0.023
0.094,0.75,-0.023
-0.039,0.73,-0.027
-0.121,0.746,-0.02
-0.195,0.793,0.004
